,zinc_id,smiles,can_iso_smiles
114,ZINC000018825334,O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1,c1cc(c(c(c1)F)C2=NCc3cnc(nc3-c4c2cc(cc4)Cl)Nc5ccc(cc5)C(=O)O)F
115,ZINC000027439698,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,C=CC(=O)Nc1cc2c(cc1OCCCN3CCOCC3)ncnc2Nc4ccc(c(c4)Cl)F
116,ZINC000003819294,COc1cc(Oc2ccnc3cc(OC)c(OC)cc23)ccc1NC(=O)N[C@H](C)c1nccs1,C[C@H](c1nccs1)NC(=O)Nc2ccc(cc2OC)Oc3ccnc4c3cc(c(c4)OC)OC
117,ZINC000013975055,COc1cc(Oc2ccnc3cc(OC)c(OC)cc23)ccc1NC(=O)N[C@@H](C)c1nccs1,C[C@@H](c1nccs1)NC(=O)Nc2ccc(cc2OC)Oc3ccnc4c3cc(c(c4)OC)OC
118,ZINC000001493878,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,CNC(=O)c1cc(ccn1)Oc2ccc(cc2)NC(=O)Nc3ccc(c(c3)C(F)(F)F)Cl
119,ZINC000019632614,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,COc1cc2c(cc1OCCCN3CCOCC3)c(ncn2)Nc4ccc(c(c4)Cl)F
120,ZINC000013493055,O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl,c1cc(c(c(c1)Cl)c2c3ccc(nn3cnc2=O)Sc4ccc(cc4F)F)Cl
121,ZINC000003948085,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN1CCCC1,Cc1cc2c([nH]1)ccc(c2F)Oc3c4cc(c(cc4ncn3)OCCCN5CCCC5)OC
122,ZINC000016052718,O=C1NCCc2[nH]c(-c3ccncc3)cc21,c1cnccc1c2cc3c([nH]2)CCNC3=O
123,ZINC000019405490,c1cc(-c2cc(C3CCNCC3)n[nH]2)ccn1,c1cnccc1c2cc(n[nH]2)C3CCNCC3
124,ZINC000095556606,CNc1nc(Nc2ccc(C(=O)N3CCOCC3)cc2OC)ncc1Cl,CNc1c(cnc(n1)Nc2ccc(cc2OC)C(=O)N3CCOCC3)Cl
125,ZINC000006718666,Nc1nc(N)c2nc(-c3cccc(O)c3)c(-c3cccc(O)c3)nc2n1,c1cc(cc(c1)O)c2c(nc3c(n2)c(nc(n3)N)N)c4cccc(c4)O
126,ZINC000003817105,COCC(=O)NC/C=C/c1ccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c2c1,Cc1ccc(cn1)Oc2ccc(cc2C)Nc3c4cc(ccc4ncn3)/C=C/CNC(=O)COC
127,ZINC000003976838,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,CN(C)C/C=C/C(=O)Nc1cc2c(cc1O[C@H]3CCOC3)ncnc2Nc4ccc(c(c4)Cl)F
128,ZINC000096272772,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,Cc1cc(c(cc1C2CCNCC2)OC(C)C)Nc3ncc(c(n3)Nc4ccccc4S(=O)(=O)C(C)C)Cl
129,ZINC000043204002,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1,CC(C)(C)c1cc(no1)NC(=O)Nc2ccc(cc2)c3cn4c5ccc(cc5sc4n3)OCCN6CCOCC6
130,ZINC000018825344,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NC[C@H](O)CN1CCOCC1,Cc1c([nH]c(c1C(=O)NC[C@@H](CN2CCOCC2)O)C)/C=C\3/c4cc(ccc4NC3=O)F
131,ZINC000003964325,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,CCN(CC)CCNC(=O)c1c(c([nH]c1C)/C=C\2/c3cc(ccc3NC2=O)F)C
132,ZINC000036056301,CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc21,CC(C)n1c2c(c(n1)c3cc4cc(ccc4[nH]3)O)c(ncn2)N
133,ZINC000006745792,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,CC1(C(=O)Nc2c(ccc(n2)Nc3c(cnc(n3)Nc4cc(c(c(c4)OC)OC)OC)F)O1)C
134,ZINC000043201999,O=C(c1ccc(/C=C/c2n[nH]c3ccccc23)cc1)N1CCNCC1,c1ccc2c(c1)c(n[nH]2)/C=C/c3ccc(cc3)C(=O)N4CCNCC4
135,ZINC000055760827,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,CC(C)S(=O)(=O)c1ccccc1Nc2c(cnc(n2)Nc3ccc(cc3OC)N4CCC(CC4)N5CCN(CC5)C)Cl
136,ZINC000043202844,CNC(=O)c1c(F)cccc1Nc1nc(Nc2cc3c(cc2OC)CCN3C(=O)CN(C)C)nc2[nH]ccc12,CNC(=O)c1c(cccc1F)Nc2c3cc[nH]c3nc(n2)Nc4cc5c(cc4OC)CCN5C(=O)CN(C)C
137,ZINC000016052569,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccccc4)c3)cc12,Cc1c2cc(ccc2[nH]n1)c3cc(cnc3)OC[C@H](Cc4ccccc4)N
138,ZINC000021288966,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,CN1CC[C@@H]([C@@H](C1)O)c2c(cc(c3c2oc(cc3=O)c4ccccc4Cl)O)O
139,ZINC000003938688,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,c1cc(c(c(c1)F)C(=O)n2c(nc(n2)Nc3ccc(cc3)S(=O)(=O)N)N)F
140,ZINC000100014909,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,CN1CCN(CC1)CC(=O)N(C)c2ccc(cc2)N/C(=C\3/c4ccc(cc4NC3=O)C(=O)OC)/c5ccccc5
141,ZINC000023247639,CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1,CCN1CCN(CC1)Cc2ccc(cc2C(F)(F)F)NC(=O)Nc3ccc(cc3)Oc4cc(ncn4)NC
142,ZINC000035902489,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,C[C@H](c1c(ccc(c1Cl)F)Cl)Oc2cc(cnc2N)c3cnn(c3)C4CCNCC4
143,ZINC000019862646,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,Cc1cnc(nc1Nc2cccc(c2)S(=O)(=O)NC(C)(C)C)Nc3ccc(cc3)OCCN4CCCC4
144,ZINC000002047743,CSc1cccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)c1,Cn1c2c(cc(c1=O)c3c(cccc3Cl)Cl)cnc(n2)Nc4cccc(c4)SC
145,ZINC000006718666,Nc1nc(N)c2nc(-c3cccc(O)c3)c(-c3cccc(O)c3)nc2n1,c1cc(cc(c1)O)c2c(nc3c(n2)c(nc(n3)N)N)c4cccc(c4)O
146,ZINC000003938686,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,Cc1c2cnc(nc2n(c(=O)c1C(=O)C)C3CCCC3)Nc4ccc(cn4)N5CCNCC5
147,ZINC000003871576,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,c1cc(ccc1c2cc(=O)c3c(cc(cc3o2)O)O)O
148,ZINC000001616841,O=C1c2ccccc2-[n+]2ccc3c([nH]c4ccccc43)c21,c1ccc2c(c1)c3cc[n+]-4c(c3[nH]2)C(=O)c5c4cccc5
149,ZINC000003872070,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,c1ccc(cc1)c2cc(=O)c3c(cc(cc3o2)O)O
150,ZINC000013983453,CN1C(=O)N[C@H](Cc2c[nH]c3c(Cl)cccc23)C1=O,CN1C(=O)[C@H](NC1=O)Cc2c[nH]c3c2cccc3Cl
151,ZINC000003820040,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)[nH]n1,Cc1cc([nH]n1)Nc2cc(nc(n2)Sc3ccc(cc3)NC(=O)C4CC4)N5CCN(CC5)C
152,ZINC000000171152,CN1C(=O)[C@@H](Cc2c[nH]c3ccccc23)NC1=S,CN1C(=O)[C@H](NC1=S)Cc2c[nH]c3c2cccc3
153,ZINC000000171154,CN1C(=O)[C@H](Cc2c[nH]c3ccccc23)NC1=S,CN1C(=O)[C@@H](NC1=S)Cc2c[nH]c3c2cccc3
154,ZINC000011617039,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,Cc1ccc(cc1S(=O)(=O)N)Nc2nccc(n2)N(C)c3ccc4c(n(nc4c3)C)C
155,ZINC000003816310,CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1,CN1CCN(CC1)c2ccc3c(c2)[nH]c(n3)c4c(c5c(cccc5F)[nH]c4=O)N
156,ZINC000043204048,COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1,COc1cc2c(ccnc2cc1OCCCN3CCOCC3)Oc4ccc(cc4F)NC(=O)C5(CC5)C(=O)Nc6ccc(cc6)F
157,ZINC000043204002,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1,CC(C)(C)c1cc(no1)NC(=O)Nc2ccc(cc2)c3cn4c5ccc(cc5sc4n3)OCCN6CCOCC6
158,ZINC000003938668,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(S(=O)(=O)Cc4c(Cl)cccc4Cl)cc32)c(C)c1C(=O)N1CCC[C@@H]1CN1CCCC1,Cc1c([nH]c(c1C(=O)N2CCC[C@@H]2CN3CCCC3)C)/C=C\4/c5cc(ccc5NC4=O)S(=O)(=O)Cc6c(cccc6Cl)Cl
159,ZINC000003816287,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,CNC(=O)c1ccccc1Sc2ccc3c(c2)[nH]nc3/C=C/c4ccccn4
160,ZINC000006718813,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,Cc1ccc(c(c1)NC(=O)Nc2ccc(cc2)c3cccc4c3c(n[nH]4)N)F
161,ZINC000039059267,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Cl)cc23)c1F,CCCS(=O)(=O)Nc1ccc(c(c1F)C(=O)c2c[nH]c3c2cc(cn3)Cl)F
162,ZINC000018710085,Cn1c(Nc2ccc(C(F)(F)F)cc2)nc2cc(Oc3ccnc(-c4ncc(C(F)(F)F)[nH]4)c3)ccc21,Cn1c2ccc(cc2nc1Nc3ccc(cc3)C(F)(F)F)Oc4ccnc(c4)c5[nH]c(cn5)C(F)(F)F
163,ZINC000003986735,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,Cc1cccc(c1NC(=O)c2cnc(s2)Nc3cc(nc(n3)C)N4CCN(CC4)CCO)Cl
164,ZINC000003816409,CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1,CC(C)(C)c1cnc(o1)CSc2cnc(s2)NC(=O)C3CCNCC3
165,ZINC000058633224,Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC3CCOCC3)nc21,Cn1c2c(cc(c1=O)Oc3ccc(cc3F)F)cnc(n2)NC4CCOCC4
166,ZINC000089221712,Oc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,c1cc(ccc1c2[nH]c(c(n2)c3ccc(cc3)F)c4ccncc4)O
167,ZINC000003815700,C[S@@](=O)c1ccc(-c2nc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)cc1,C[S@@](=O)c1ccc(cc1)c2[nH]c(c(n2)c3ccncc3)c4ccc(cc4)F
168,ZINC000018274812,C[S@](=O)c1ccc(-c2nc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)cc1,C[S@](=O)c1ccc(cc1)c2[nH]c(c(n2)c3ccncc3)c4ccc(cc4)F
169,ZINC000027439698,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,C=CC(=O)Nc1cc2c(cc1OCCCN3CCOCC3)ncnc2Nc4ccc(c(c4)Cl)F
170,ZINC000001493878,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,CNC(=O)c1cc(ccn1)Oc2ccc(cc2)NC(=O)Nc3ccc(c(c3)C(F)(F)F)Cl
171,ZINC000016697102,CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)n[nH]3)ncnc2c1,CCN(CCCOc1ccc2c(c1)ncnc2Nc3cc(n[nH]3)CC(=O)Nc4cccc(c4)F)CCO
172,ZINC000019632614,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,COc1cc2c(cc1OCCCN3CCOCC3)c(ncn2)Nc4ccc(c(c4)Cl)F
173,ZINC000001554390,Cc1ccc2nc(NCCN)c3ncc(C)n3c2c1,Cc1ccc2c(c1)n3c(cnc3c(n2)NCCN)C
174,ZINC000003812168,CN(C)C[C@@H]1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1,CN(C)C[C@@H]1CCn2cc(c3c2cccc3)C4=C(c5cn(c6c5cccc6)CCO1)C(=O)NC4=O
175,ZINC000043154472,C[C@@H](Oc1cc(-n2cnc3ccc(CN4CCN(C)CC4)cc32)sc1C(N)=O)c1ccccc1C(F)(F)F,C[C@H](c1ccccc1C(F)(F)F)Oc2cc(sc2C(=O)N)n3cnc4c3cc(cc4)CN5CCN(CC5)C
176,ZINC000001494900,Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,Cn1cc(c2c1cccc2)C3=C(C(=O)NC3=O)c4cn(c5c4cccc5)C6CCN(CC6)Cc7ccccn7
177,ZINC000036377992,NC(=O)c1ccc(N(C(N)=O)c2c(F)cccc2F)nc1-c1ccc(F)cc1F,c1cc(c(c(c1)F)N(c2ccc(c(n2)c3ccc(cc3F)F)C(=O)N)C(=O)N)F
178,ZINC000084670255,N[C@@H]1CCCN(c2c(/C=C3\SC(=O)NC3=O)cccc2-c2ccccc2)C1,c1ccc(cc1)c2cccc(c2N3CCC[C@H](C3)N)/C=C\4/C(=O)NC(=O)S4
179,ZINC000004105082,CCCOc1ccc(/C=C2\SC(=O)NC2=O)cc1,CCCOc1ccc(cc1)/C=C\2/C(=O)NC(=O)S2
180,ZINC000084727591,CN1CCCN(C(=O)c2cccc(-c3ccc(/C=C4/C(=O)Nc5ccc(Cl)cc54)o3)c2)CC1,CN1CCCN(CC1)C(=O)c2cccc(c2)c3ccc(o3)/C=C/4\c5cc(ccc5NC4=O)Cl
181,ZINC000012341826,COc1cccc(/C=C2\SC(=O)NC2=O)c1,COc1cccc(c1)/C=C\2/C(=O)NC(=O)S2
182,ZINC000012408977,O=C1NC(=O)/C(=C/c2cccc(Cl)c2)S1,c1cc(cc(c1)Cl)/C=C\2/C(=O)NC(=O)S2
183,ZINC000012576721,O=C1NC(=O)/C(=C/c2ccc(C(F)(F)F)cc2)S1,c1cc(ccc1/C=C\2/C(=O)NC(=O)S2)C(F)(F)F
184,ZINC000012577045,O=C1NC(=O)/C(=C/c2ccc(Br)cc2)S1,c1cc(ccc1/C=C\2/C(=O)NC(=O)S2)Br
185,ZINC000012343955,Cc1cccc(/C=C2\SC(=O)NC2=O)c1,Cc1cccc(c1)/C=C\2/C(=O)NC(=O)S2
186,ZINC000012428618,O=C1NC(=O)/C(=C/c2cccc(Br)c2)S1,c1cc(cc(c1)Br)/C=C\2/C(=O)NC(=O)S2
187,ZINC000012576047,O=C1NC(=O)/C(=C/c2cccc(C(F)(F)F)c2)S1,c1cc(cc(c1)C(F)(F)F)/C=C\2/C(=O)NC(=O)S2
188,ZINC000003812168,CN(C)C[C@@H]1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1,CN(C)C[C@@H]1CCn2cc(c3c2cccc3)C4=C(c5cn(c6c5cccc6)CCO1)C(=O)NC4=O
189,ZINC000001231863,CCOc1cc(/C=C2\SC(=O)NC2=O)ccc1O,CCOc1cc(ccc1O)/C=C\2/C(=O)NC(=O)S2
190,ZINC000100006818,CCn1c2cc(Cl)c(F)cc2c(=O)c2c(=O)o[nH]c21,CCn1c2cc(c(cc2c(=O)c3c1[nH]oc3=O)F)Cl
191,ZINC000084669822,Oc1nc(CN2CCCC2)nc2c1oc1ccc(Br)cc12,c1cc2c(cc1Br)c3c(o2)c(nc(n3)CN4CCCC4)O
192,ZINC000009087136,O=C1N=C(O)/C(=C/c2ccc(Cl)cc2)S1,c1cc(ccc1/C=C\2/C(=NC(=O)S2)O)Cl
193,ZINC000016052569,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccccc4)c3)cc12,Cc1c2cc(ccc2[nH]n1)c3cc(cnc3)OC[C@H](Cc4ccccc4)N
194,ZINC000036056301,CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc21,CC(C)n1c2c(c(n1)c3cc4cc(ccc4[nH]3)O)c(ncn2)N
195,ZINC000001865441,COc1ccc(/C=C2\SC(=O)NC2=O)cc1,COc1ccc(cc1)/C=C\2/C(=O)NC(=O)S2
196,ZINC000012341773,CCc1ccc(/C=C2\SC(=O)NC2=O)cc1,CCc1ccc(cc1)/C=C\2/C(=O)NC(=O)S2
197,ZINC000068205235,CN1CCC(CNc2ccc3ncc(-c4cccc(OC(F)(F)F)c4)n3n2)CC1,CN1CCC(CC1)CNc2ccc3ncc(n3n2)c4cccc(c4)OC(F)(F)F
198,ZINC000012407294,O=C1NC(=O)/C(=C/c2cccc(F)c2)S1,c1cc(cc(c1)F)/C=C\2/C(=O)NC(=O)S2
199,ZINC000100268669,O=c1o[nH]c2c1c(=O)c1cc(F)c(Cl)cc1n2Cc1ccccc1,c1ccc(cc1)Cn2c3cc(c(cc3c(=O)c4c2[nH]oc4=O)F)Cl
200,ZINC000021288966,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,CN1CC[C@@H]([C@@H](C1)O)c2c(cc(c3c2oc(cc3=O)c4ccccc4Cl)O)O
201,ZINC000001494900,Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,Cn1cc(c2c1cccc2)C3=C(C(=O)NC3=O)c4cn(c5c4cccc5)C6CCN(CC6)Cc7ccccn7
202,ZINC000034051487,O=C1NC(=O)/C(=C/c2cccc(OC(F)(F)F)c2)S1,c1cc(cc(c1)OC(F)(F)F)/C=C\2/C(=O)NC(=O)S2
203,ZINC000221749526,CC(C)Oc1cnc(-c2c[nH]c3ccc(-c4nnc(N)s4)cc23)cn1,CC(C)Oc1cnc(cn1)c2c[nH]c3c2cc(cc3)c4nnc(s4)N
204,ZINC000001027467,O=C1NC(=O)/C(=C/c2ccc(F)cc2)S1,c1cc(ccc1/C=C\2/C(=O)NC(=O)S2)F
205,ZINC000012529699,COc1ccc(/C=C2\SC(=O)NC2=O)cc1OC,COc1ccc(cc1OC)/C=C\2/C(=O)NC(=O)S2
206,ZINC000004700972,Oc1ncnc2c1oc1ccc(Br)cc12,c1cc2c(cc1Br)c3c(o2)c(ncn3)O
207,ZINC000012409475,Cc1ccc(/C=C2\SC(=O)NC2=O)cc1,Cc1ccc(cc1)/C=C\2/C(=O)NC(=O)S2
208,ZINC000001042222,O=C1NC(=O)/C(=C/c2ccccc2)S1,c1ccc(cc1)/C=C\2/C(=O)NC(=O)S2
209,ZINC000003964325,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,CCN(CC)CCNC(=O)c1c(c([nH]c1C)/C=C\2/c3cc(ccc3NC2=O)F)C
210,ZINC000029245745,O=C(O)c1cc2cc(-c3cccnc3)ccc2o1,c1cc(cnc1)c2ccc3c(c2)cc(o3)C(=O)O
211,ZINC000006745792,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,CC1(C(=O)Nc2c(ccc(n2)Nc3c(cnc(n3)Nc4cc(c(c(c4)OC)OC)OC)F)O1)C
212,ZINC000058638742,CN(C)c1nc2c(Br)c(Br)c(Br)c(Br)c2n1CC(=O)O,CN(C)c1nc2c(n1CC(=O)O)c(c(c(c2Br)Br)Br)Br
213,ZINC000084730445,COc1ccc(C(=O)Nc2ncc(-c3ccc(C(=O)O)cc3)s2)cc1,COc1ccc(cc1)C(=O)Nc2ncc(s2)c3ccc(cc3)C(=O)O
214,ZINC000008830553,CN(C)c1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1,CN(C)c1[nH]c2c(n1)c(c(c(c2Br)Br)Br)Br
215,ZINC000019862646,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,Cc1cnc(nc1Nc2cccc(c2)S(=O)(=O)NC(C)(C)C)Nc3ccc(cc3)OCCN4CCCC4
216,ZINC000018825344,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NC[C@H](O)CN1CCOCC1,Cc1c([nH]c(c1C(=O)NC[C@@H](CN2CCOCC2)O)C)/C=C\3/c4cc(ccc4NC3=O)F
217,ZINC000003816310,CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1,CN1CCN(CC1)c2ccc3c(c2)[nH]c(n3)c4c(c5c(cccc5F)[nH]c4=O)N
218,ZINC000043201999,O=C(c1ccc(/C=C/c2n[nH]c3ccccc23)cc1)N1CCNCC1,c1ccc2c(c1)c(n[nH]2)/C=C/c3ccc(cc3)C(=O)N4CCNCC4
219,ZINC000002528524,Brc1c(Br)c(Br)c2[nH]cnc2c1Br,c1[nH]c2c(n1)c(c(c(c2Br)Br)Br)Br
220,ZINC000003820040,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)[nH]n1,Cc1cc([nH]n1)Nc2cc(nc(n2)Sc3ccc(cc3)NC(=O)C4CC4)N5CCN(CC5)C
221,ZINC000100014909,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,CN1CCN(CC1)CC(=O)N(C)c2ccc(cc2)N/C(=C\3/c4ccc(cc4NC3=O)C(=O)OC)/c5ccccc5
222,ZINC000043154472,C[C@@H](Oc1cc(-n2cnc3ccc(CN4CCN(C)CC4)cc32)sc1C(N)=O)c1ccccc1C(F)(F)F,C[C@H](c1ccccc1C(F)(F)F)Oc2cc(sc2C(=O)N)n3cnc4c3cc(cc4)CN5CCN(CC5)C
223,ZINC000006718666,Nc1nc(N)c2nc(-c3cccc(O)c3)c(-c3cccc(O)c3)nc2n1,c1cc(cc(c1)O)c2c(nc3c(n2)c(nc(n3)N)N)c4cccc(c4)O
224,ZINC000003938688,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,c1cc(c(c(c1)F)C(=O)n2c(nc(n2)Nc3ccc(cc3)S(=O)(=O)N)N)F
225,ZINC000016052714,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,CS(=O)(=O)N1CCN(CC1)Cc2cc3c(s2)c(nc(n3)c4cccc5c4cn[nH]5)N6CCOCC6
226,ZINC000003816287,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,CNC(=O)c1ccccc1Sc2ccc3c(c2)[nH]nc3/C=C/c4ccccn4
227,ZINC000043204048,COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1,COc1cc2c(ccnc2cc1OCCCN3CCOCC3)Oc4ccc(cc4F)NC(=O)C5(CC5)C(=O)Nc6ccc(cc6)F
228,ZINC000003963016,Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,c1cc(cc(c1)O)c2nc3c4cccnc4oc3c(n2)N5CCOCC5
229,ZINC000003938668,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(S(=O)(=O)Cc4c(Cl)cccc4Cl)cc32)c(C)c1C(=O)N1CCC[C@@H]1CN1CCCC1,Cc1c([nH]c(c1C(=O)N2CCC[C@@H]2CN3CCCC3)C)/C=C\4/c5cc(ccc5NC4=O)S(=O)(=O)Cc6c(cccc6Cl)Cl
230,ZINC000055760827,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,CC(C)S(=O)(=O)c1ccccc1Nc2c(cnc(n2)Nc3ccc(cc3OC)N4CCC(CC4)N5CCN(CC5)C)Cl
231,ZINC000096270778,c1cc(N2CCOCC2)ccc1-c1cnc2c(-c3cn[nH]c3)cnn2c1,c1cc(ccc1c2cnc3c(cnn3c2)c4c[nH]nc4)N5CCOCC5
232,ZINC000013829435,c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)ccn1,c1cc(ccc1c2cnc3c(cnn3c2)c4ccncc4)OCCN5CCCCC5
233,ZINC000096173500,c1cc(-c2cnn3cc(-c4ccc(N5CCNCC5)cc4)cnc23)c2cccnc2c1,c1cc(c2cccnc2c1)c3cnn4c3ncc(c4)c5ccc(cc5)N6CCNCC6
234,ZINC000096270779,c1ccc2c(-c3cnn4cc(-c5ccc(N6CCOCC6)cc5)cnc34)ccnc2c1,c1ccc2c(c1)c(ccn2)c3cnn4c3ncc(c4)c5ccc(cc5)N6CCOCC6
235,ZINC000040880920,c1ccc2c(-c3cnn4cc(-c5ccc(N6CCNCC6)cc5)cnc34)ccnc2c1,c1ccc2c(c1)c(ccn2)c3cnn4c3ncc(c4)c5ccc(cc5)N6CCNCC6
236,ZINC000006718813,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,Cc1ccc(c(c1)NC(=O)Nc2ccc(cc2)c3cccc4c3c(n[nH]4)N)F
237,ZINC000035322567,O=c1[nH]ccc2cc(O[C@H]3CCCNC3)ccc12,c1cc2c(cc[nH]c2=O)cc1O[C@H]3CCCNC3
