,eMolecules SKU,predicted pKas,"pKas in [3,11]","pKa count in [3,11]",pKas closer than 1 unit,canonical isomeric SMILES
548,100366255,"[-0.152, 0.543, 13.349]",[],0.0,False,c1ccc(cc1)c2c(cn(n2)c3ccccc3)C(=O)Nc4ccc(cc4)Cl
549,100582321,"[-0.943, -0.719, -0.654, 1.67, 8.46, 13.108]",[8.46],1.0,False,COc1ccc(cc1)C(=O)Nc2ccccc2c3c(=O)[nH]c4ccccc4n3
550,103862194,"[1.152, 4.231, 11.29, 11.964, 13.625]",[4.231],1.0,False,c1cc(c(cc1Nc2c3c([nH]cn3)nc(n2)N)Cl)Cl
551,103707572,[4.902],[4.902],1.0,False,c1ccc(cc1)CSc2nnc(o2)c3ccncc3
552,166999990,"[1.5, 12.687, 16.681]",[],0.0,False,C(=S)(N)N
553,166812599,"[-0.644, 4.585, 12.592]",[4.585],1.0,False,COc1ccc2c(c1)cc3cnc(nc3n2)N
554,138210232,"[0.084, 1.502, 9.041, 13.418]",[9.041],1.0,False,c1ccc(cc1)c2cc(n[nH]2)C(=O)Nc3nccs3
555,139222004,"[2.436, 3.887, 15.218]",[3.887],1.0,False,c1ccc(cc1)Nc2nccc(n2)c3cccnc3
556,138382266,"[0.212, 1.373, 2.475, 9.381, 10.773]","[9.381, 10.773]",2.0,False,c1ccc2c(c1)c(=O)[nH]c(n2)CCC(=O)Nc3ncc(s3)Cc4ccc(c(c4)F)F
557,103596703,"[4.05, 13.208]",[4.05],1.0,False,c1ccc2c(c1)c(ncn2)Nc3cccc(c3)C(F)(F)F
558,137837502,"[-0.031, 3.883]",[3.883],1.0,False,COc1ccccc1c2csc(n2)N3CCOCC3
559,151372234,"[0.088, 1.885, 8.774]",[8.774],1.0,False,COc1ccccc1CC(=O)Nc2nc3ccc(cc3s2)OC(F)(F)F
560,103888572,"[-0.008, 0.55, 4.576, 13.688]",[4.576],1.0,False,c1ccnc(c1)c2cc[nH]n2
561,103857093,"[1.152, 4.231, 11.29, 11.964, 13.663]",[4.231],1.0,False,COc1ccc(cc1OC)Nc2c3c([nH]cn3)nc(n2)N
562,100366278,"[0.011, 1.435, 2.235, 13.55]",[],0.0,False,CCOc1ccc(cc1)NC(=O)c2cn(nc2c3ccccc3)c4ccccc4
563,146278344,"[5.1, 13.807]",[5.1],1.0,False,COc1ccc(cc1)NC(=O)/C=C/c2ccccc2
564,112295883,"[-1.111, 8.493, 10.912]","[8.493, 10.912]",2.0,False,COc1ccc(cc1)c2cc(=O)c3c(o2)cc(c(c3O)OC)O
565,177195980,[9.421],[9.421],1.0,False,CC(=O)c1cc2cc(ccc2s1)O
566,103598242,"[-1.464, 3.098, 13.0, 14.444]",[3.098],1.0,False,CC(C)c1ccc(cc1)/C=C\C(=O)Nc2c(c3c(s2)CCCC3)C(=O)N
567,166232017,"[2.464, 4.136, 13.643]",[4.136],1.0,False,c1cc(ccc1/C=C\2/c3cc(ccc3NC2=O)Br)C(=O)O
568,141194195,"[-0.94, 1.781, 2.988, 10.683, 14.448]",[10.683],1.0,False,c1ccc(cc1)c2ccc3c(n[nH]c3n2)N
569,103576362,"[0.942, 4.829, 13.371, 16.055]",[4.829],1.0,False,COc1ccc(cc1)c2c3c(ncnc3oc2c4ccc(cc4)OC)NCCO
570,103512569,"[-0.839, 10.554]",[10.554],1.0,False,CCOC(=O)CSc1nc2c(n1Cc3cccc(c3)C)c(=O)[nH]c(=O)n2C
571,146654169,"[-2.6, 4.377, 11.049]",[4.377],1.0,False,CC(C)CNS(=O)(=O)c1cccc2c1ccnc2
572,165929946,[8.112],[8.112],1.0,False,CCOc1cc2c(cc1/C=C\3/C(=O)NC(=O)S3)OCO2
573,163665883,"[1.04, 4.082, 12.042]",[4.082],1.0,False,CCn1c2ccccc2nc1c3c(non3)N
574,163814364,"[-2.238, -0.407, 9.703]",[9.703],1.0,False,Cc1ccc(cc1)c2cc(nn2c3ccc(cc3)S(=O)(=O)N)C(F)(F)F
575,158820318,"[-2.173, -1.571, 4.413, 5.015, 10.279, 11.062]","[4.413, 5.015, 10.279]",3.0,True,c1cc(ccc1C(=O)Nc2ccncc2)C(=O)Nc3ccncc3
576,100581087,[3.675],[3.675],1.0,False,COc1ccc(c(c1)Br)C2=N/C(=C\c3cccnc3)/C(=O)O2
577,166260704,"[-1.75, -0.24, 1.688, 6.249, 9.289, 13.861]","[6.249, 9.289]",2.0,False,Cc1ccccc1c2nc(c(o2)N)C(=O)N
578,157276129,[15.326],[],0.0,False,c1cc(c2cc[nH]c2c1)c3nc(on3)C4CCOCC4
579,146734051,"[-0.813, 1.538, 2.678, 12.32]",[],0.0,False,Cc1ccc(cc1N2CCCC2=O)NC(=O)c3cccc(c3)C(F)(F)F
580,133767169,"[0.188, 1.045, 2.843, 11.904, 13.668]",[],0.0,False,c1ccc(cc1)c2cc(n[nH]2)C(=O)NCc3nccs3
581,112301029,"[0.307, 4.109, 11.746]",[4.109],1.0,False,Cc1ccc2c(c1)c(c(c(=O)[nH]2)CC(=O)O)c3ccccc3
582,165993450,"[-1.464, -0.332, 0.011, 12.419, 14.553]",[],0.0,False,Cc1ccccc1C(=O)Nc2c(c3c(s2)CCCC3)C(=O)N
583,166146727,"[-1.872, 4.714, 11.672]",[4.714],1.0,False,c1ccc(cc1)C(=O)Nc2ccncc2
584,146172910,"[0.005, 1.435, 2.047, 13.562]",[],0.0,False,COc1ccc(cc1)NC(=O)c2cn(nc2c3ccc(cc3)Br)c4ccccc4
585,146896381,"[4.422, 9.584, 13.086]","[4.422, 9.584]",2.0,False,CN1CCC(CC1)COc2cc3c(cc2OC)c(ncn3)Nc4ccc(cc4F)Br
586,140615668,"[-0.329, 1.289, 13.036]",[],0.0,False,CCc1ccc(cc1)c2cc(nn2c3ccc(cc3)C(=O)NCc4ccc(cc4)C(F)(F)F)C(=O)OCC
587,166377982,"[0.185, 1.966, 8.835]",[8.835],1.0,False,c1ccc(cc1)C(c2ccccc2)C(=O)/N=c\3/[nH]c4ccccc4s3
588,138329080,[],[],0.0,False,c1ccc2c(c1)cc(o2)C(=O)c3cc4ccccc4o3
589,137916411,"[5.564, 13.766]",[5.564],1.0,False,c1ccc(cc1)CNc2c3ccccc3ncn2
590,103604711,"[-1.504, -0.407, 2.242, 12.343, 12.477]",[],0.0,False,c1ccc2cc(ccc2c1)Nc3c4cn[nH]c4ncn3
591,152198314,"[0.127, 2.111, 4.375, 7.555, 10.842, 13.167, 15.381]","[4.375, 7.555, 10.842]",3.0,False,CCNC(=O)CC(=O)Nc1nc(c(s1)C)c2c[nH]c3c2cccn3
