eMolecules_Order_Number,NAME,PO_Number,ORIG_ROWNUM,MATCH_TYPE,MWT,SMILES,SUPPLIER_NAME,CATALOG_NUMBER,SHIPPED_AMOUNT,SHIPPED_UNITS,BARCODE,PLATE_BARCODE,LOCATION,Text 1,EMOLECULES_ID
350029254,Mehtap Isik,,776,exact,314.4,Cc1ccc(cc1)C(=O)Nc1sc2c(c1C(=O)N)CCCC2,,,,mg,,,,,1557065
350029254,Mehtap Isik,,777,exact,306.32,OC(=O)c1ccc(cc1)Nc1nccc(n1)Nc1ccccc1,,,,mg,,,,,50892014
350029254,Mehtap Isik,,778,exact,303.32,Nc1ncnc2c1c(n[nH]2)c1ccc(cc1)Oc1ccccc1,,,,mg,,,,,49863829
350029254,Mehtap Isik,,779,exact,234.27,CSc1ccc(cc1)/C=C/1\NC(=O)NC1=O,,,,mg,,,,,25929959
350029254,Mehtap Isik,,780,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,781,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,782,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,783,exact,344.18,CCOc1cc(/C=C\2/SC(=O)NC2=O)cc(c1O)Br,,,,mg,,,,,1195935
350029254,Mehtap Isik,,784,exact,290.12,Brc1ccc(cc1)Nc1ncnc2c1cn[nH]2,,,,mg,,,,,4451611
350029254,Mehtap Isik,,785,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,786,exact,421.5,O=C(c1onc(n1)c1cncnc1)NCCCN1CCN(CC1)c1ccc(c(c1)C)C,,,,mg,,,,,37139374
350029254,Mehtap Isik,,787,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,788,isomeric,219.26,O=C1NC(=O)S/C/1=C/c1ccc(cc1)C,,,,mg,,,,,1178968
350029254,Mehtap Isik,,789,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,790,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,791,exact,292.35,NCCN1C(=O)S/C(=C/c2ccc(cc2)OCC)/C1=O,,,,mg,,,,,26816148
350029254,Mehtap Isik,,792,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,793,exact,295.36,Nc1nc(sc1C(=O)c1ccccc1)Nc1ccccc1,,,,mg,,,,,825740
350029254,Mehtap Isik,,794,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,795,exact,281.31,COc1cc2c(ncnc2cc1OC)Nc1ccccc1,,,,mg,,,,,1987313
350029254,Mehtap Isik,,796,exact,188.18,NC(=O)c1ccc2c(n1)c(O)ccc2,,,,mg,,,,,986004
350029254,Mehtap Isik,,797,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,798,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,799,exact,255.28,Nc1nonc1c1nc2c(n1CC1CC1)cccc2,,,,mg,,,,,8332960
350029254,Mehtap Isik,,800,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,801,exact,245.67,Clc1ccc(cc1)Nc1ncnc2c1cn[nH]2,,,,mg,,,,,4987297
350029254,Mehtap Isik,,802,exact,350.19,O=C1NC(=O)/C(=C\c2ccc(o2)c2cccc(c2)Br)/S1,,,,mg,,,,,25824419
350029254,Mehtap Isik,,803,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,804,exact,347.15,Ic1cccc(c1)Nc1ncnc2c1cccc2,,,,mg,,,,,33404806
350029254,Mehtap Isik,,805,exact,352.39,Cc1cccc(n1)c1nc(Nc2ccc3c(c2)cn[nH]3)c2c(n1)cccc2,,,,mg,,,,,50891899
350029254,Mehtap Isik,,806,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,807,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,808,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,809,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,810,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,811,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,812,exact,395.36,NC(=O)c1sc2c(c1N)c(cc(n2)c1ccc2c(c1)OCCO2)C(F)(F)F,,,,mg,,,,,1488552
350029254,Mehtap Isik,,813,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,814,isomeric,276.29,O=C1OC(=NC1=Cc1cccnc1)C=Cc1ccccc1,,,,mg,,,,,33333567
350029254,Mehtap Isik,,815,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,816,exact,264.27,OCCNC(=S)Nc1ccc(cc1)C(F)(F)F,,,,mg,,,,,188162713
350029254,Mehtap Isik,,817,exact,379.86,Fc1ccc(cc1)CSc1nnc(s1)NC(=O)c1ccccc1Cl,,,,mg,,,,,3044617
350029254,Mehtap Isik,,818,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,819,exact,380.53,O=C(C1CCNCC1)Nc1ncc(s1)SCc1ncc(o1)C(C)(C)C,,,,mg,,,,,10705199
350029254,Mehtap Isik,,820,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,821,exact,344.43,O=C(C(c1ccccc1)c1ccccc1)/N=c/1\sc2c([nH]1)cccc2,,,,mg,,,,,46505631
350029254,Mehtap Isik,,822,exact,405.96,CCN(CCOc1ccc(cc1)/C(=C(\c1ccccc1)/Cl)/c1ccccc1)CC,,,,mg,,,,,46479064
350029254,Mehtap Isik,,823,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,824,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,825,exact,304.34,O=C(c1ccc(cc1)Oc1ccccc1)NCc1ccncc1,,,,mg,,,,,3374919
350029254,Mehtap Isik,,826,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,827,exact,489.92,CCCS(=O)(=O)Nc1ccc(c(c1F)C(=O)c1c[nH]c2c1cc(cn2)c1ccc(cc1)Cl)F,,,,mg,,,,,32176418
350029254,Mehtap Isik,,828,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,829,exact,210.23,O=C1Nc2c(/C/1=C\c1[nH]ccc1)cccc2,,,,mg,,,,,54874382
350029254,Mehtap Isik,,830,exact,282.36,Cc1ccccc1c1nnc(o1)SCc1ccccc1,,,,mg,,,,,2210636
350029254,Mehtap Isik,,831,exact,318.39,Fc1ccc(cc1)Cc1cnc(s1)NC(=O)c1cccs1,,,,mg,,,,,1406835
350029254,Mehtap Isik,,832,exact,314.4,Cc1ccccc1C(=O)Nc1sc2c(c1C(=O)N)CCCC2,,,,mg,,,,,1557073
350029254,Mehtap Isik,,833,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,834,exact,277.29,O=C(Nc1noc(c1)C(C)(C)C)Nc1ccc(cc1)F,,,,mg,,,,,2546448
350029254,Mehtap Isik,,835,exact,301.36,O=C(c1ccccn1)Nc1sc2c(c1C(=O)N)CCCC2,,,,mg,,,,,13107218
350029254,Mehtap Isik,,836,isomeric,237.25,Oc1ccc(cc1)C=C1C(=O)Nc2c1cccc2,,,,mg,,,,,26090546
350029254,Mehtap Isik,,837,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,838,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,839,exact,264.34,O=C(C1CC1)Nc1sc2c(c1C(=O)N)CCCC2,,,,mg,,,,,1448525
350029254,Mehtap Isik,,840,exact,333.74,COc1cc2c(ncnc2cc1OC)Nc1ccc(c(c1)Cl)F,,,,mg,,,,,37177823
350029254,Mehtap Isik,,841,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,842,exact,255.7,Clc1cccc(c1)Nc1ncnc2c1cccc2,,,,mg,,,,,49411311
350029254,Mehtap Isik,,843,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,844,exact,210.23,Oc1ccc(cc1)n1cnc2c1cccc2,,,,mg,,,,,37095168
350029254,Mehtap Isik,,845,exact,316.28,Fc1ccc(cc1)Nc1ncc(c(n1)Nc1ccc(cc1)F)F,,,,mg,,,,,1698122
350029254,Mehtap Isik,,846,exact,270.24,Oc1ccc(cc1)c1coc2c(c1=O)c(O)cc(c2)O,,,,mg,,,,,532754
350029254,Mehtap Isik,,847,exact,372.37,FC(c1cccc(c1)Sc1ccc2n(n1)c(nn2)c1ccccc1)(F)F,,,,mg,,,,,5783305
350029254,Mehtap Isik,,848,exact,450.51,Fc1cnc(nc1Nc1ccc(cc1)N1CCOCC1)Nc1ccc(cc1)N1CCOCC1,,,,mg,,,,,1830909
350029254,Mehtap Isik,,849,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,850,exact,488.01,OCCN1CCN(CC1)c1cc(nc(n1)C)Nc1ncc(s1)C(=O)Nc1c(C)cccc1Cl,,,,mg,,,,,10748986
350029254,Mehtap Isik,,851,isomeric,416.13,Clc1ccc(c(c1)Cl)COC(c1ccc(cc1Cl)Cl)Cn1cncc1,,,,mg,,,,,902133
350029254,Mehtap Isik,,852,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,853,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,854,exact,379.86,Fc1ccc(cc1)CSc1nnc(s1)NC(=O)c1ccc(cc1)Cl,,,,mg,,,,,35679514
350029254,Mehtap Isik,,855,exact,267.11,Clc1ccc(c(c1)Cl)C(=O)Nc1ccncc1,,,,mg,,,,,647498
350029254,Mehtap Isik,,856,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,857,exact,361.87,Clc1ccc(cc1)C(=O)Nc1nnc(s1)SCc1ccccc1,,,,mg,,,,,9878061
350029254,Mehtap Isik,,858,exact,211.22,Nc1ncnc2c1cnn2c1ccccc1,,,,mg,,,,,719540
350029254,Mehtap Isik,,859,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,860,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,861,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,862,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,863,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,864,exact,373.83,Clc1ccc(cc1)NC(=O)c1cn(nc1c1ccccc1)c1ccccc1,,,,mg,,,,,16142091
350029254,Mehtap Isik,,865,exact,315.75,COc1cc2c(ncnc2cc1OC)Nc1cccc(c1)Cl,,,,mg,,,,,594850
350029254,Mehtap Isik,,866,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,867,exact,347.84,Clc1cc(ccc1F)Nc1ncnc2c1c1CCCCCc1s2,,,,mg,,,,,3026185
350029254,Mehtap Isik,,868,exact,265.31,COc1ccc2c(c1)ncnc2NCc1ccccc1,,,,mg,,,,,50891472
350029254,Mehtap Isik,,869,exact,237.25,Oc1cccc(c1)/C=C/1\C(=O)Nc2c1cccc2,,,,mg,,,,,48556631
350029254,Mehtap Isik,,870,exact,193.23,NC(=O)c1sc2c(c1N)cccn2,,,,mg,,,,,7616001
350029254,Mehtap Isik,,871,exact,315.31,Cc1ccc(cc1)S(=O)(=O)Nc1cccc(c1)C(F)(F)F,,,,mg,,,,,1377874
350029254,Mehtap Isik,,872,exact,290.34,COc1ccc(cc1)CC(=O)Nc1sccc1C(=O)N,,,,mg,,,,,3045462
350029254,Mehtap Isik,,873,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,874,exact,217.22,Cc1ccccc1c1oc(c(n1)C(=O)N)N,,,,mg,,,,,859729
350029254,Mehtap Isik,,875,exact,286.29,COc1cc(Nc2nc(N)nc3c2nc[nH]3)cc(c1)OC,,,,mg,,,,,13597816
350029254,Mehtap Isik,,876,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,877,exact,231.28,Nc1ccc(cc1)c1nn2c(s1)nnc2C,,,,mg,,,,,1503405
350029254,Mehtap Isik,,878,salt/solvate,301.79,CNCCNS(=O)(=O)c1cccc2c1ccnc2.Cl,,,,mg,,,,,51021579
350029254,Mehtap Isik,,879,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,880,exact,211.22,O=C1Nc2c(/C/1=C/c1ccco1)cccc2,,,,mg,,,,,26709683
350029254,Mehtap Isik,,881,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,882,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,883,exact,198.22,O=C(c1ccccc1)Nc1ccncc1,,,,mg,,,,,45490344
350029254,Mehtap Isik,,884,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,885,exact,318.37,Cc1ccc(cc1)Oc1ccc(cc1)C(=O)NCc1ccncc1,,,,mg,,,,,27507344
350029254,Mehtap Isik,,886,exact,329.42,c1ccc(cc1)/N=c/1\nc(n(s1)c1ccccc1)c1ccccc1,,,,mg,,,,,25885262
350029254,Mehtap Isik,,887,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,888,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,889,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,890,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,891,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,892,exact,395.05,O=C1Nc2c(/C/1=C/c1cc(Br)c(c(c1)Br)O)cccc2,,,,mg,,,,,27338300
350029254,Mehtap Isik,,893,exact,263.33,O=C1Nc2c(/C/1=C\c1ccc(cc1)C(C)C)cccc2,,,,mg,,,,,43443847
350029254,Mehtap Isik,,894,exact,380.25,O=C1NC(=O)/C(=C/c2cccc(c2)OCc2ccc(cc2Cl)Cl)/S1,,,,mg,,,,,25785783
350029254,Mehtap Isik,,895,exact,346.81,Clc1ccc(cc1)Nc1nnc(c2c1cccc2)Cc1ccncc1,,,,mg,,,,,8781495
350029254,Mehtap Isik,,896,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,897,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,898,exact,286.29,COc1cc(ccc1OC)Nc1nc(N)nc2c1nc[nH]2,,,,mg,,,,,13582829
350029254,Mehtap Isik,,899,exact,267.11,O=C(c1cccc(c1Cl)Cl)Nc1ccncc1,,,,mg,,,,,2266357
350029254,Mehtap Isik,,900,exact,347.8,Clc1ccc(cc1)Nc1nc(nc2c1cccc2)c1ccccc1O,,,,mg,,,,,4441448
350029254,Mehtap Isik,,901,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,902,exact,282.72,Clc1ccc(cc1)C(=O)Nc1cccc2c1nccc2,,,,mg,,,,,1570822
350029254,Mehtap Isik,,903,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,904,exact,263.27,COC(=O)c1ccc(cc1)/C=C/1\SC(=O)NC1=O,,,,mg,,,,,620265
350029254,Mehtap Isik,,905,exact,295.34,COc1cc2c(ncnc2cc1OC)NCc1ccccc1,,,,mg,,,,,4862503
350029254,Mehtap Isik,,906,exact,298.3,CCOC(=O)c1cccc(c1)Nc1nc(N)nc2c1nc[nH]2,,,,mg,,,,,13582607
350029254,Mehtap Isik,,907,exact,464.82,CNC(=O)c1nccc(c1)Oc1ccc(cc1)NC(=O)Nc1ccc(c(c1)C(F)(F)F)Cl,,,,mg,,,,,902486
350029254,Mehtap Isik,,908,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,909,exact,299.3,COc1cc2c(ncnc2cc1OC)Nc1cccc(c1)F,,,,mg,,,,,4862515
350029254,Mehtap Isik,,910,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,911,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,912,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,913,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,914,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,915,exact,271.06,COc1cc(Br)cc2c1oc(c2)C(=O)O,,,,mg,,,,,1772854
350029254,Mehtap Isik,,916,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,917,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,918,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,919,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,920,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,921,exact,313.82,Clc1ccccc1C(=O)N1CCC(CC1)Cc1ccccc1,,,,mg,,,,,2066225
350029254,Mehtap Isik,,922,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,923,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,924,exact,319.4,O=C(c1ccc2c(c1)[nH]cc2)N1CCN(CC1)Cc1ccccc1,,,,mg,,,,,4760368
350029254,Mehtap Isik,,925,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,926,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,927,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,928,exact,231.25,O=c1cc(N2CCOCC2)c2c(o1)cccc2,,,,mg,,,,,1323532
350029254,Mehtap Isik,,929,exact,366.86,COC(=O)c1sc(cc1NC(=O)Nc1ccc(cc1)Cl)C(C)(C)C,,,,mg,,,,,5808501
350029254,Mehtap Isik,,930,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,931,exact,377.42,O=c1[nH]c2ccccc2nc1c1ccccc1NS(=O)(=O)c1ccccc1,,,,mg,,,,,3513280
350029254,Mehtap Isik,,932,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,933,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,934,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,935,exact,267.11,O=C(c1ccncc1)Nc1c(Cl)cccc1Cl,,,,mg,,,,,3605943
350029254,Mehtap Isik,,936,exact,275.37,NC(=O)c1sc2c(c1N)cc1c(n2)CCCCCC1,,,,mg,,,,,827307
350029254,Mehtap Isik,,937,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,938,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,939,exact,299.3,Fc1ccc(cc1)c1nnc2n1nc(cc2)N1CCOCC1,,,,mg,,,,,16054015
350029254,Mehtap Isik,,940,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,941,exact,387.39,COc1ccccc1n1c(cn2c1nc1c2c(=O)[nH]c(=O)n1C)c1ccccc1,,,,mg,,,,,4670932
350029254,Mehtap Isik,,942,exact,368.43,Cc1ccc(c(c1)C)Nc1nnc(c2c1cccc2)c1ccc(cc1)C(=O)N,,,,mg,,,,,4420386
350029254,Mehtap Isik,,943,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,944,exact,400.47,O1CCN(CC1)CCNc1ncnc2c1c(c1ccccc1)c(o2)c1ccccc1,,,,mg,,,,,2010194
350029254,Mehtap Isik,,945,exact,202.64,Clc1ccc2c(c1)c1ccncc1[nH]2,,,,mg,,,,,36799532
350029254,Mehtap Isik,,946,exact,309.4,COc1ccccc1C(=O)N1CCC(CC1)Cc1ccccc1,,,,mg,,,,,1422178
350029254,Mehtap Isik,,947,exact,294.31,CC(=O)Nc1nccc(n1)c1c(C)onc1c1ccccc1,,,,mg,,,,,30157201
350029254,Mehtap Isik,,948,exact,316.37,O=C(Nc1sc2c(c1C(=O)N)CCCC2)/C=C/c1ccco1,,,,mg,,,,,26455740
350029254,Mehtap Isik,,949,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,950,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,951,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,952,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,953,exact,237.64,Clc1ccccc1c1oc(c(n1)C(=O)N)N,,,,mg,,,,,8868702
350029254,Mehtap Isik,,954,exact,239.25,Fc1cccc(c1)Nc1ncnc2c1cccc2,,,,mg,,,,,33404804
350029254,Mehtap Isik,,955,exact,376.43,Fc1ccc(cc1)S(=O)(=O)Nc1cc(sc1C(=O)N)c1ccccc1,,,,mg,,,,,5809584
350029254,Mehtap Isik,,956,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,957,exact,412.5,COc1cc(ccc1OCCCOc1cc(C)cc(c1)C)/C=C/1\SC(=N)NC1=O,,,,mg,,,,,44850901
350029254,Mehtap Isik,,958,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,959,exact,354.18,OC(=O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,,,,mg,,,,,901322
350029254,Mehtap Isik,,960,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,961,exact,202.26,C1CCN(CC1)c1ncnc2c1cc[nH]2,,,,mg,,,,,106521077
350029254,Mehtap Isik,,962,exact,328.16,Brc1cncc(c1)C(=O)Nc1cccc2c1nccc2,,,,mg,,,,,18893169
350029254,Mehtap Isik,,963,exact,187.2,NC(=O)c1cc2ccccc2nc1N,,,,mg,,,,,2720837
350029254,Mehtap Isik,,964,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,965,exact,252.33,c1ccc(cc1)Nc1ncc(s1)c1ccccc1,,,,mg,,,,,190369312
350029254,Mehtap Isik,,966,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,967,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,968,isomeric,300.44,C/C(=C\C=C\C(=C\C(=O)O)\C)/C=C/C1=C(C)CCCC1(C)C,,,,mg,,,,,206842990
350029254,Mehtap Isik,,969,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,970,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,971,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,972,exact,195.17,COc1cc(ccc1O)/C=C/[N+](=O)[O-],,,,mg,,,,,43443700
350029254,Mehtap Isik,,973,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,974,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,975,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,976,exact,369.29,Clc1ccc(c(c1)Cl)Cc1cnc(s1)NC(=O)c1cccs1,,,,mg,,,,,2483389
350029254,Mehtap Isik,,977,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,978,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,979,exact,308.33,COc1ccc(cc1)c1ocnc1C(=O)NCc1ccccc1,,,,mg,,,,,16322214
350029254,Mehtap Isik,,980,exact,251.28,COc1cccc(c1)Nc1ncnc2c1cccc2,,,,mg,,,,,1427438
350029254,Mehtap Isik,,981,exact,353.42,Cc1ccc(cc1)c1nn(cc1C(=O)Nc1ccccc1)c1ccccc1,,,,mg,,,,,2397745
350029254,Mehtap Isik,,982,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,983,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,984,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,985,exact,238.31,CC(=O)Nc1sc2c(c1C(=O)N)CCCC2,,,,mg,,,,,878115
350029254,Mehtap Isik,,986,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,987,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,988,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,989,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,990,exact,243.26,Nc1nonc1c1nc2c(n1C(C)C)cccc2,,,,mg,,,,,1273386
350029254,Mehtap Isik,,991,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,992,exact,257.71,O=C(Nc1ccccc1Cl)/C=C/c1ccccc1,,,,mg,,,,,206906100
350029254,Mehtap Isik,,993,exact,364.21,O=C1S/C(=C/c2ccc(o2)c2ccc(cc2Br)C)/C(=O)N1,,,,mg,,,,,25884764
350029254,Mehtap Isik,,994,exact,230.29,Cc1cc(C)c2c(n1)sc1c2ncnc1N,,,,mg,,,,,6762283
350029254,Mehtap Isik,,995,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,996,exact,386.49,CN(C(=O)c1ccc(cc1)NS(=O)(=O)c1cccs1)Cc1ccccc1,,,,mg,,,,,14291559
350029254,Mehtap Isik,,997,exact,315.35,O=C1Nc2c(/C/1=C/Nc1ccc(cc1)S(=O)(=O)N)cccc2,,,,mg,,,,,25830577
350029254,Mehtap Isik,,998,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,999,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,1000,exact,321.35,O=C(Nc1sc2c(c1C(=O)N)CCC2)CN1C(=O)CCC1=O,,,,mg,,,,,3153048
350029254,Mehtap Isik,,1001,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,1002,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,1003,exact,223.22,O=C1NC(=O)S/C/1=C\c1ccc(cc1)F,,,,mg,,,,,1078483
350029254,Mehtap Isik,,1004,exact,254.24,Oc1cc(O)c2c(c1)oc(cc2=O)c1ccccc1,,,,mg,,,,,493608
350029254,Mehtap Isik,,1005,exact,225.25,CN(c1ncnc2c1cn[nH]2)c1ccccc1,,,,mg,,,,,7601117
350029254,Mehtap Isik,,1006,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,1007,exact,422.5,OCCSc1nc2c(n1Cc1ccccc1)c(=O)n(c(=O)n2C)Cc1ccccc1,,,,mg,,,,,1216560
350029254,Mehtap Isik,,1008,exact,253.3,CCc1nc(c([nH]1)/C=C/1\C(=O)Nc2c1cccc2)C,,,,mg,,,,,26484926
350029254,Mehtap Isik,,1009,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,1010,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,1011,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,1012,exact,301.14,Brc1cccc(c1)Nc1ncnc2c1cccn2,,,,mg,,,,,179670084
350029254,Mehtap Isik,,1013,exact,266.34,O=C(Nc1sccc1C(=O)N)Cc1cccs1,,,,mg,,,,,29604795
350029254,Mehtap Isik,,1014,exact,333.41,COc1ccc(cc1)Nc1ncnc2c1c(cs2)c1ccccc1,,,,mg,,,,,2116328
350029254,Mehtap Isik,,1015,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,1016,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,1017,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,1018,exact,368.86,COc1cc(CNCc2ccncc2)ccc1OCc1ccc(cc1)Cl,,,,mg,,,,,1536673
350029254,Mehtap Isik,,1019,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,1020,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,1021,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,1022,exact,308.33,Cc1ccccc1C(=O)c1c[nH]c(c1)C(=O)NCc1ccco1,,,,mg,,,,,27504343
350029254,Mehtap Isik,,1023,salt/solvate,510.04,Oc1ccc2c(c1)sc(c2C(=O)c1ccc(cc1)OCCN1CCCCC1)c1ccc(cc1)O.Cl,,,,mg,,,,,594043
350029254,Mehtap Isik,,1024,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,1025,exact,360.43,COc1cc(OC)cc(c1)C(=O)Nc1sc2c(c1C(=O)N)CCCC2,,,,mg,,,,,1452950
350029254,Mehtap Isik,,1026,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,1027,exact,426.53,CCCc1c(cnn1c1ccccc1)C(=O)Nc1cc(ccc1C)S(=O)(=O)N(C)C,,,,mg,,,,,1030591
350029254,Mehtap Isik,,1028,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,1029,exact,393.1,Ic1ccc(c(c1)F)Nc1c(ccc(c1F)F)C(=O)O,,,,mg,,,,,13184531
350029254,Mehtap Isik,,1030,exact,350.33,OC(=O)c1cccc(c1)Nc1nccc(n1)Nc1ccccc1C(=O)O,,,,mg,,,,,50001621
350029254,Mehtap Isik,,1031,exact,319.38,Oc1ccc(cc1)Nc1ncnc2c1cc(s2)c1ccccc1,,,,mg,,,,,33404384
