eMolecules_Order_Number,NAME,PO_Number,ORIG_ROWNUM,MATCH_TYPE,MWT,SMILES,SUPPLIER_NAME,CATALOG_NUMBER,SHIPPED_AMOUNT,SHIPPED_UNITS,BARCODE,PLATE_BARCODE,LOCATION,Text 1,EMOLECULES_ID
350033304,Mehtap Isik,,412,exact,259.3,NC(=O)c1nc(oc1N)c1ccc(cc1)C(C)(C)C,,,,mg,,,,,8868126
350033304,Mehtap Isik,,413,exact,237.64,Clc1ccccc1c1oc(c(n1)C(=O)N)N,,,,mg,,,,,8868702
350033304,Mehtap Isik,,414,exact,245.27,Cc1ccc2c(c1)c(cc(=O)o2)N1CCOCC1,,,,mg,,,,,9829682
350033304,Mehtap Isik,,415,exact,319.35,COC(=O)c1ccccc1NC(=O)Cc1cccc2c1cccc2,,,,mg,,,,,9868497
350033304,Mehtap Isik,,416,exact,361.87,Clc1ccc(cc1)C(=O)Nc1nnc(s1)SCc1ccccc1,,,,mg,,,,,9878061
350033304,Mehtap Isik,,417,exact,229.21,Fc1cccc(c1)Nc1ncnc2c1cn[nH]2,,,,mg,,,,,9997213
350033304,Mehtap Isik,,418,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,419,exact,380.53,O=C(C1CCNCC1)Nc1ncc(s1)SCc1ncc(o1)C(C)(C)C,,,,mg,,,,,10705199
350033304,Mehtap Isik,,420,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,421,exact,488.01,OCCN1CCN(CC1)c1cc(nc(n1)C)Nc1ncc(s1)C(=O)Nc1c(C)cccc1Cl,,,,mg,,,,,10748986
350033304,Mehtap Isik,,422,exact,403.31,O=C(Nc1cccc(c1Cl)Cl)Nc1cc(nn1c1ccccc1)C(C)(C)C,,,,mg,,,,,10794751
350033304,Mehtap Isik,,423,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,424,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,425,exact,257.31,Oc1ccc(cc1)Nc1ncnc2c1cc(s2)C,,,,mg,,,,,11000277
350033304,Mehtap Isik,,426,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,427,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,428,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,429,exact,318.33,Oc1cccc(c1)Oc1ncnc2c1cc([nH]2)c1cccc(c1)N,,,,mg,,,,,11326021
350033304,Mehtap Isik,,430,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,431,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,432,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,433,exact,325.38,O=C(Cc1ccccc1)NCC(=O)Nc1nc2c(s1)cccc2,,,,mg,,,,,11880412
350033304,Mehtap Isik,,434,exact,278.3,O=C(Nc1sccc1C(=O)N)Cc1ccc(cc1)F,,,,mg,,,,,12046018
350033304,Mehtap Isik,,435,exact,328.39,COc1cccc(c1)CC(=O)Nc1nc2c(s1)cc(cc2)OC,,,,mg,,,,,12272961
350033304,Mehtap Isik,,436,exact,311.34,COc1ccc(cc1)Nc1ncnc2c1cc(OC)c(c2)OC,,,,mg,,,,,13035208
350033304,Mehtap Isik,,437,exact,301.36,O=C(c1ccccn1)Nc1sc2c(c1C(=O)N)CCCC2,,,,mg,,,,,13107218
350033304,Mehtap Isik,,438,exact,393.1,Ic1ccc(c(c1)F)Nc1c(ccc(c1F)F)C(=O)O,,,,mg,,,,,13184531
350033304,Mehtap Isik,,439,exact,237.26,O=C(c1n[nH]c2c1cccc2)Nc1ccccc1,,,,mg,,,,,13419113
350033304,Mehtap Isik,,440,exact,267.28,COc1ccc(cc1)NC(=O)c1n[nH]c2c1cccc2,,,,mg,,,,,13421143
350033304,Mehtap Isik,,441,exact,270.31,O=C(c1n[nH]c(c1)c1ccccc1)Nc1nccs1,,,,mg,,,,,13487892
350033304,Mehtap Isik,,442,exact,295.31,Fc1ccc(cc1)CNC(=O)c1n[nH]c(c1)c1ccccc1,,,,mg,,,,,13489929
350033304,Mehtap Isik,,443,exact,348.42,O=C(Nc1sccc1C(=O)N)CN1CCN(CC1)Cc1ccco1,,,,mg,,,,,13512732
350033304,Mehtap Isik,,444,exact,305.13,Brc1cccc(c1)Nc1nc(N)nc2c1nc[nH]2,,,,mg,,,,,13580801
350033304,Mehtap Isik,,445,exact,426.69,CC(=O)N1CCN(CC1)c1c(cccc1Cl)NC(=O)c1ccc(o1)Br,,,,mg,,,,,13582141
350033304,Mehtap Isik,,446,exact,306.36,Cc1ccccc1n1c(=O)c2CCCCc2c2c1ncnc2N,,,,mg,,,,,13582163
350033304,Mehtap Isik,,447,exact,298.3,CCOC(=O)c1cccc(c1)Nc1nc(N)nc2c1nc[nH]2,,,,mg,,,,,13582607
350033304,Mehtap Isik,,448,exact,286.29,COc1cc(ccc1OC)Nc1nc(N)nc2c1nc[nH]2,,,,mg,,,,,13582829
350033304,Mehtap Isik,,449,exact,244.23,Fc1cccc(c1)Nc1nc(N)nc2c1nc[nH]2,,,,mg,,,,,13586548
350033304,Mehtap Isik,,450,exact,322.36,COc1cccc(c1)n1c(=O)c2CCCCc2c2c1ncnc2N,,,,mg,,,,,13586656
350033304,Mehtap Isik,,451,exact,278.67,Nc1nc(Nc2ccc(c(c2)Cl)F)c2c(n1)[nH]cn2,,,,mg,,,,,13586950
350033304,Mehtap Isik,,452,exact,402.4,O=C(Nc1nccc(c1)C)COc1cc(O)c2c(c1)oc(cc2=O)c1ccccc1,,,,mg,,,,,13588200
350033304,Mehtap Isik,,453,exact,316.32,COc1cc(cc(c1OC)OC)Nc1nc(N)nc2c1nc[nH]2,,,,mg,,,,,13589942
350033304,Mehtap Isik,,454,exact,295.13,Nc1nc(Nc2ccc(c(c2)Cl)Cl)c2c(n1)[nH]cn2,,,,mg,,,,,13590943
350033304,Mehtap Isik,,455,exact,286.29,COc1ccc(cc1Nc1nc(N)nc2c1nc[nH]2)OC,,,,mg,,,,,13591161
350033304,Mehtap Isik,,456,exact,402.4,O=C(Nc1cccc(n1)C)COc1cc(O)c2c(c1)oc(cc2=O)c1ccccc1,,,,mg,,,,,13592443
350033304,Mehtap Isik,,457,exact,260.68,Clc1cccc(c1)Nc1nc(N)nc2c1nc[nH]2,,,,mg,,,,,13594970
350033304,Mehtap Isik,,458,exact,294.24,Nc1nc(Nc2cccc(c2)C(F)(F)F)c2c(n1)[nH]cn2,,,,mg,,,,,13595158
350033304,Mehtap Isik,,459,exact,418.41,C1COc2c(O1)ccc(c2)Nc1nc(Nc2ccc3c(c2)OCCO3)c2c(n1)[nH]cn2,,,,mg,,,,,13595428
350033304,Mehtap Isik,,460,exact,286.29,COc1cc(Nc2nc(N)nc3c2nc[nH]3)cc(c1)OC,,,,mg,,,,,13597816
350033304,Mehtap Isik,,461,exact,386.49,CN(C(=O)c1ccc(cc1)NS(=O)(=O)c1cccs1)Cc1ccccc1,,,,mg,,,,,14291559
350033304,Mehtap Isik,,462,exact,383.44,CCOc1ccc(cc1)NC(=O)c1cn(nc1c1ccccc1)c1ccccc1,,,,mg,,,,,14371604
350033304,Mehtap Isik,,463,exact,339.39,O=C(c1cn(nc1c1ccccc1)c1ccccc1)Nc1ccccc1,,,,mg,,,,,14371658
350033304,Mehtap Isik,,464,exact,372.81,COc1cc2c(Nc3ccc(cc3)NC(=O)C)nc(nc2cc1OC)Cl,,,,mg,,,,,14820295
350033304,Mehtap Isik,,465,exact,234.25,c1ccc(cc1)c1n[nH]c2c1oc1c2cccc1,,,,mg,,,,,15798517
350033304,Mehtap Isik,,466,exact,299.3,Fc1ccc(cc1)c1nnc2n1nc(cc2)N1CCOCC1,,,,mg,,,,,16054015
350033304,Mehtap Isik,,467,exact,373.83,Clc1ccc(cc1)NC(=O)c1cn(nc1c1ccccc1)c1ccccc1,,,,mg,,,,,16142091
350033304,Mehtap Isik,,468,exact,307.35,COc1ccc(cc1)CNC(=O)c1[nH]nc(c1)c1ccccc1,,,,mg,,,,,16222323
350033304,Mehtap Isik,,469,exact,308.33,COc1ccc(cc1)c1ocnc1C(=O)NCc1ccccc1,,,,mg,,,,,16322214
350033304,Mehtap Isik,,470,exact,420.85,CCOC(=O)c1ccc(cc1)Nc1nc(Nc2ccc(cc2)Cl)c2c(n1)nccn2,,,,mg,,,,,16850249
350033304,Mehtap Isik,,471,exact,250.66,O=C(c1c(F)cccc1Cl)Nc1ccncc1,,,,mg,,,,,17004732
350033304,Mehtap Isik,,472,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,473,exact,382.36,COc1ccccc1CC(=O)Nc1nc2c(s1)cc(cc2)OC(F)(F)F,,,,mg,,,,,17211030
350033304,Mehtap Isik,,474,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,475,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,476,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,477,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,478,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,479,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,480,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,481,exact,371.39,COc1ccc(cc1)C(=O)Nc1ccccc1c1nc2ccccc2[nH]c1=O,,,,mg,,,,,17484267
350033304,Mehtap Isik,,482,exact,398.68,CN1CCN(CC1)c1c(cccc1Cl)NC(=O)c1ccc(o1)Br,,,,mg,,,,,17664146
350033304,Mehtap Isik,,483,exact,296.39,Nc1ncnc2c1c1CCN(Cc1s2)Cc1ccccc1,,,,mg,,,,,17664876
350033304,Mehtap Isik,,484,exact,487.55,COc1cc2c(cc1OC)ncn2c1cc(c(s1)C(=O)N)OCc1ccc(cc1)S(=O)(=O)C,,,,mg,,,,,17720583
350033304,Mehtap Isik,,485,exact,487.55,COc1cc2c(cc1OC)ncn2c1cc(c(s1)C(=O)N)OCc1ccccc1S(=O)(=O)C,,,,mg,,,,,17722738
350033304,Mehtap Isik,,486,exact,241.26,O=C(Nc1ccccc1F)/C=C/c1ccccc1,,,,mg,,,,,17837989
350033304,Mehtap Isik,,487,exact,250.25,O=C1OC(=N/C/1=C\c1cccnc1)c1ccccc1,,,,mg,,,,,18182863
350033304,Mehtap Isik,,488,exact,165.15,Oc1ccc(cc1)/C=C/[N+](=O)[O-],,,,mg,,,,,18599552
350033304,Mehtap Isik,,489,exact,328.16,Brc1cncc(c1)C(=O)Nc1cccc2c1nccc2,,,,mg,,,,,18893169
350033304,Mehtap Isik,,490,exact,426.44,O=C(Nc1ncc(s1)Cc1ccc(c(c1)F)F)CCc1nc2ccccc2c(=O)[nH]1,,,,mg,,,,,18897105
350033304,Mehtap Isik,,491,exact,304.77,Clc1ccc(o1)C(=O)Nc1ccccc1N1CCCCC1,,,,mg,,,,,18908671
350033304,Mehtap Isik,,492,exact,325.38,COC(=O)c1sccc1NC(=O)Cc1cccc2c1cccc2,,,,mg,,,,,18914628
350033304,Mehtap Isik,,493,exact,388.44,c1ccc(cc1)c1ccc(cc1)CSc1nnc(o1)c1ccc2c(c1)OCO2,,,,mg,,,,,19358826
350033304,Mehtap Isik,,494,exact,398.47,CCN(CCNC(=O)c1c(C)[nH]c(c1C)/C=C/1\C(=O)Nc2c1cc(F)cc2)CC,,,,mg,,,,,23296409
350033304,Mehtap Isik,,495,exact,311.36,O=C(Nc1nc2c(s1)cccc2)CNC(=O)c1ccccc1,,,,mg,,,,,23354217
350033304,Mehtap Isik,,496,exact,332.8,COc1ccc2c(c1)sc(n2)NC(=O)Cc1ccccc1Cl,,,,mg,,,,,23551065
350033304,Mehtap Isik,,497,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,498,exact,337.37,COc1cc(CNC(=O)c2n[nH]c(c2)c2ccccc2)ccc1OC,,,,mg,,,,,23991783
350033304,Mehtap Isik,,499,exact,415.71,Brc1ccc(c(c1)N)Nc1ccc(c(c1)Cl)C(=O)c1ccccc1C,,,,mg,,,,,24587949
350033304,Mehtap Isik,,500,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,501,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,502,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,503,exact,340.18,Clc1c(cccc1Cl)c1ccc(o1)/C=C\1/SC(=O)NC1=O,,,,mg,,,,,25775213
350033304,Mehtap Isik,,504,exact,350.19,O=C1S/C(=C/c2ccc(o2)c2ccc(cc2)Br)/C(=O)N1,,,,mg,,,,,25775227
350033304,Mehtap Isik,,505,exact,340.18,O=C1S/C(=C/c2ccc(o2)c2ccc(cc2Cl)Cl)/C(=O)N1,,,,mg,,,,,25775229
350033304,Mehtap Isik,,506,exact,323.73,O=C1S/C(=C/c2ccc(o2)c2ccc(c(c2)Cl)F)/C(=O)N1,,,,mg,,,,,25775231
350033304,Mehtap Isik,,507,exact,274.12,O=C1NC(=O)/C(=C\c2ccc(c(c2)Cl)Cl)/S1,,,,mg,,,,,25775241
350033304,Mehtap Isik,,508,exact,281.28,COc1cc(/C=C\2/SC(=O)NC2=O)cc(c1O)OC,,,,mg,,,,,25776721
350033304,Mehtap Isik,,509,exact,380.25,O=C1NC(=O)/C(=C/c2cccc(c2)OCc2ccc(cc2Cl)Cl)/S1,,,,mg,,,,,25785783
350033304,Mehtap Isik,,510,exact,284.7,Clc1ccc(cc1)C1=N/C(=C\c2cccnc2)/C(=O)O1,,,,mg,,,,,25788371
350033304,Mehtap Isik,,511,exact,264.28,Cc1cccc(c1)C1=N/C(=C\c2cccnc2)/C(=O)O1,,,,mg,,,,,25792607
350033304,Mehtap Isik,,512,exact,233.29,CCc1ccc(cc1)/C=C/1\SC(=O)NC1=O,,,,mg,,,,,25801503
350033304,Mehtap Isik,,513,exact,350.19,O=C1NC(=O)/C(=C\c2ccc(o2)c2cccc(c2)Br)/S1,,,,mg,,,,,25824419
350033304,Mehtap Isik,,514,exact,315.35,O=C1Nc2c(/C/1=C/Nc1ccc(cc1)S(=O)(=O)N)cccc2,,,,mg,,,,,25830577
350033304,Mehtap Isik,,515,exact,284.13,O=C1NC(=O)/C(=C/c2cccc(c2)Br)/S1,,,,mg,,,,,25849195
350033304,Mehtap Isik,,516,exact,340.18,O=C1S/C(=C/c2ccc(o2)c2ccc(c(c2)Cl)Cl)/C(=O)N1,,,,mg,,,,,25857006
350033304,Mehtap Isik,,517,exact,328.14,Brc1cc2OCOc2cc1/C=C\1/SC(=O)NC1=O,,,,mg,,,,,25857338
350033304,Mehtap Isik,,518,exact,364.21,O=C1S/C(=C/c2ccc(o2)c2ccc(cc2Br)C)/C(=O)N1,,,,mg,,,,,25884764
350033304,Mehtap Isik,,519,exact,329.42,c1ccc(cc1)/N=c/1\nc(n(s1)c1ccccc1)c1ccccc1,,,,mg,,,,,25885262
350033304,Mehtap Isik,,520,exact,330.4,Cc1ccc(o1)/C=C/C(=O)Nc1sc2c(c1C(=O)N)CCCC2,,,,mg,,,,,25901441
350033304,Mehtap Isik,,521,exact,292.35,NCCN1C(=O)S/C(=C\c2ccc(cc2)OCC)/C1=O,,,,mg,,,,,25915218
350033304,Mehtap Isik,,522,exact,234.27,CSc1ccc(cc1)/C=C/1\NC(=O)NC1=O,,,,mg,,,,,25929959
350033304,Mehtap Isik,,523,exact,284.13,O=C1NC(=O)S/C/1=C\c1ccc(cc1)Br,,,,mg,,,,,26089200
350033304,Mehtap Isik,,524,exact,265.29,COc1cc(ccc1OC)/C=C/1\SC(=O)NC1=O,,,,mg,,,,,26089210
350033304,Mehtap Isik,,525,exact,249.29,CCOc1ccc(cc1)/C=C/1\SC(=O)NC1=O,,,,mg,,,,,26089236
350033304,Mehtap Isik,,526,isomeric,219.26,O=C1NC(=O)S/C/1=C/c1ccc(cc1)C,,,,mg,,,,,1178968
350033304,Mehtap Isik,,527,exact,223.22,O=C1NC(=O)/C(=C/c2cccc(c2)F)/S1,,,,mg,,,,,26318033
350033304,Mehtap Isik,,528,exact,223.22,O=C1NC(=O)/C(=C/c2ccccc2F)/S1,,,,mg,,,,,26320237
350033304,Mehtap Isik,,529,exact,306.11,Brc1cc2c(/C=C/3\NC(=O)NC3=O)c[nH]c2cc1,,,,mg,,,,,26328012
350033304,Mehtap Isik,,530,exact,316.37,O=C(Nc1sc2c(c1C(=O)N)CCCC2)/C=C/c1ccco1,,,,mg,,,,,26455740
350033304,Mehtap Isik,,531,exact,253.3,CCc1nc(c([nH]1)/C=C/1\C(=O)Nc2c1cccc2)C,,,,mg,,,,,26484926
350033304,Mehtap Isik,,532,exact,287.32,O=C1Nc2c(/C/1=C/c1c[nH]nc1c1ccccc1)cccc2,,,,mg,,,,,26484953
350033304,Mehtap Isik,,533,exact,211.22,O=C1Nc2c(/C/1=C/c1ccco1)cccc2,,,,mg,,,,,26709683
350033304,Mehtap Isik,,534,exact,299.28,COc1cc(ccc1OC(=O)c1ccccc1)/C=C/[N+](=O)[O-],,,,mg,,,,,26807249
350033304,Mehtap Isik,,535,exact,292.35,NCCN1C(=O)S/C(=C/c2ccc(cc2)OCC)/C1=O,,,,mg,,,,,26816148
350033304,Mehtap Isik,,536,exact,380.62,COc1cc(/C=C/2\C(=O)Nc3c2cc(Br)cc3)cc(c1O)Cl,,,,mg,,,,,27017427
350033304,Mehtap Isik,,537,exact,359.17,COc1ccc(c(c1)Br)C1=N/C(=C\c2cccnc2)/C(=O)O1,,,,mg,,,,,27198800
350033304,Mehtap Isik,,538,exact,237.25,Oc1ccc(cc1)/C=C/1\C(=O)Nc2c1cccc2,,,,mg,,,,,27210622
350033304,Mehtap Isik,,539,exact,395.05,O=C1Nc2c(/C/1=C/c1cc(Br)c(c(c1)Br)O)cccc2,,,,mg,,,,,27338300
350033304,Mehtap Isik,,540,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,541,exact,242.24,Nc1nc(Nc2ccccc2O)c2c(n1)[nH]cn2,,,,mg,,,,,27459608
350033304,Mehtap Isik,,542,exact,341.36,COc1cc(OC)cc(c1)Nc1ncnc2c1cc(OC)c(c2)OC,,,,mg,,,,,27463320
350033304,Mehtap Isik,,543,exact,308.33,Cc1ccccc1C(=O)c1c[nH]c(c1)C(=O)NCc1ccco1,,,,mg,,,,,27504343
350033304,Mehtap Isik,,544,exact,348.4,COc1ccccc1CNC(=O)c1[nH]cc(c1)C(=O)c1ccccc1C,,,,mg,,,,,27504361
350033304,Mehtap Isik,,545,exact,318.37,Cc1ccc(cc1)Oc1ccc(cc1)C(=O)NCc1ccncc1,,,,mg,,,,,27507344
350033304,Mehtap Isik,,546,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,547,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,548,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,549,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,550,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,551,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,552,isomeric,400.46,COc1cc2CC(C)C(C)Cc3c(c2c(c1OC)OC)c(OC)c1c(c3)OCO1,,,,mg,,,,,1936133
350033304,Mehtap Isik,,553,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,554,exact,238.31,c1csc(c1)c1n[nH]c2c1Cc1c2cccc1,,,,mg,,,,,29488902
350033304,Mehtap Isik,,555,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,556,exact,266.34,O=C(Nc1sccc1C(=O)N)Cc1cccs1,,,,mg,,,,,29604795
350033304,Mehtap Isik,,557,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,558,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,559,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,560,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,561,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,562,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,563,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,564,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,565,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,566,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,567,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,568,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,569,exact,356.38,COc1cc(ccc1OC)Nc1nc(N2CCOCC2)c2c(n1)[nH]cn2,,,,mg,,,,,29925813
350033304,Mehtap Isik,,570,exact,304.36,CCOc1ccc(cc1)CC(=O)Nc1sccc1C(=O)N,,,,mg,,,,,30140055
350033304,Mehtap Isik,,571,exact,352.37,O=C(Nc1ccc(cc1)n1cnnn1)CSc1nc2c(o1)cccc2,,,,mg,,,,,30149417
350033304,Mehtap Isik,,572,exact,328.37,Oc1ccc2c(c1)nccc2c1c2CCCn2nc1c1ccccn1,,,,mg,,,,,30151569
350033304,Mehtap Isik,,573,exact,437.52,CN(c1ccc2c(c1)nn(c2C)C)c1ccnc(n1)Nc1ccc(c(c1)S(=O)(=O)N)C,,,,mg,,,,,30151586
350033304,Mehtap Isik,,574,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,575,exact,513.64,CS(=O)(=O)N1CCN(CC1)Cc1cc2c(s1)c(nc(n2)c1cccc2c1cn[nH]2)N1CCOCC1,,,,mg,,,,,30156208
350033304,Mehtap Isik,,576,exact,294.31,CC(=O)Nc1nccc(n1)c1c(C)onc1c1ccccc1,,,,mg,,,,,30157201
350033304,Mehtap Isik,,577,exact,504.44,OC[C@H]1O[C@@]([C@H]([C@@H]1O)O)(CO)O[C@H]1O[C@H](CO[C@H]2O[C@H](CO)[C@@H]([C@@H]([C@H]2O)O)O)[C@H]([C@@H]([C@H]1O)O)O,,,,mg,,,,,30316231
350033304,Mehtap Isik,,578,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,579,salt/solvate,287.77,NCCNS(=O)(=O)c1cccc2c1ccnc2.Cl,,,,mg,,,,,8830330
350033304,Mehtap Isik,,580,exact,371.39,COc1cc2ncnc(c2cc1OC)Nc1cc(OC)c(c(c1)OC)OC,,,,mg,,,,,30510876
350033304,Mehtap Isik,,581,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,582,exact,269.73,Clc1ccc(cc1)CNc1ncnc2c1cccc2,,,,mg,,,,,30719859
350033304,Mehtap Isik,,583,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,584,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,585,isomeric,482.19,OC[C@H](CONC(=O)c1ccc(c(c1Nc1ccc(cc1F)I)F)F)O,,,,mg,,,,,31507606
350033304,Mehtap Isik,,586,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,587,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,588,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,589,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,590,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,591,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,592,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,593,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,594,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,595,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,596,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,597,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,598,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,599,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,600,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,601,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,602,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,603,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,604,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,605,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,606,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,607,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,608,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,609,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,610,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,611,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,612,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,613,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,614,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,615,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,616,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,617,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,618,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,619,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,620,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,621,exact,457.68,OCCONC(=O)c1cc2n(C)cnc2c(c1Nc1ccc(cc1Cl)Br)F,,,,mg,,,,,31507604
350033304,Mehtap Isik,,622,exact,482.19,OC[C@H](CONC(=O)c1ccc(c(c1Nc1ccc(cc1F)I)F)F)O,,,,mg,,,,,31507606
350033304,Mehtap Isik,,623,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,624,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,625,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,626,exact,389.88,OCCNS(=O)(=O)c1cc(ccc1Cl)c1sc(nc1C)NC(=O)C,,,,mg,,,,,31507624
350033304,Mehtap Isik,,627,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,628,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,629,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,630,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,631,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,632,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,633,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,634,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,635,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,636,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,637,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,638,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,639,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,640,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,641,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,642,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,643,exact,210.23,Nc1nccc(n1)c1c[nH]c2c1cccc2,,,,mg,,,,,31627771
350033304,Mehtap Isik,,644,exact,209.25,Nc1ccc2c(c1)ncn2c1ccccc1,,,,mg,,,,,31653344
350033304,Mehtap Isik,,645,exact,333.41,Cc1ccc(cc1)c1csc2c1c(ncn2)Nc1cccc(c1)O,,,,mg,,,,,31653710
350033304,Mehtap Isik,,646,exact,319.38,Oc1cccc(c1)Nc1ncnc2c1c(cs2)c1ccccc1,,,,mg,,,,,31653711
350033304,Mehtap Isik,,647,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,648,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,649,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,650,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,651,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,652,exact,227.26,O=C(c1n[nH]c(c1)c1ccccc1)NC1CC1,,,,mg,,,,,31855157
350033304,Mehtap Isik,,653,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,654,not found,0,,,,,mg,,,,,
