,can_iso_smiles,version_id,parent_id,isosmiles
474,c1cc(ccc1c2cc(c(s2)NC(=O)N)C(=O)N)F,17281202,17281201,NC(=O)Nc1sc(cc1C(=O)N)c1ccc(cc1)F
475,COc1cc2c(cc1OC)n(cn2)c3cc(c(s3)C(=O)N)OCc4ccccc4C(F)(F)F,17281262,17281261,COc1cc2c(cc1OC)ncn2c1cc(c(s1)C(=O)N)OCc1ccccc1C(F)(F)F
476,c1cc(ccc1c2cnc3c(cnn3c2)c4ccncc4)OCCN5CCCCC5,17282503,17282502,C1CCN(CC1)CCOc1ccc(cc1)c1cnc2n(c1)ncc2c1ccncc1
477,CC(=O)c1ccc(cc1O)N2CCOCC2,17282753,17282752,CC(=O)c1ccc(cc1O)N1CCOCC1
478,COc1cc2c(ccnc2cc1OC)Oc3ccc(c(c3)F)NC(=O)Nc4ccc(cc4F)F,17400152,17400151,COc1cc2nccc(c2cc1OC)Oc1ccc(c(c1)F)NC(=O)Nc1ccc(cc1F)F
479,COc1cc2c(cc1OCCCN3CCOCC3)ncnc2Nc4ccc(cc4)NC(=O)c5ccccc5,17400181,17400180,COc1cc2c(ncnc2cc1OCCCN1CCOCC1)Nc1ccc(cc1)NC(=O)c1ccccc1
480,COc1ccc(cc1)C(=O)Nc2ccccc2c3c(=O)[nH]c4ccccc4n3,17484267,17484266,COc1ccc(cc1)C(=O)Nc1ccccc1c1nc2ccccc2[nH]c1=O
481,CN1CCN(CC1)c2c(cccc2Cl)NC(=O)c3ccc(o3)Br,17664146,17664145,CN1CCN(CC1)c1c(cccc1Cl)NC(=O)c1ccc(o1)Br
482,c1ccc(cc1)CN2CCc3c(sc4c3c(ncn4)N)C2,17664876,17664875,Nc1ncnc2c1c1CCN(Cc1s2)Cc1ccccc1
483,COc1cc2c(cc1OC)n(cn2)c3cc(c(s3)C(=O)N)OCc4ccc(cc4)S(=O)(=O)C,17720583,17720582,COc1cc2c(cc1OC)ncn2c1cc(c(s1)C(=O)N)OCc1ccc(cc1)S(=O)(=O)C
484,COc1cc2c(cc1OC)n(cn2)c3cc(c(s3)C(=O)N)OCc4ccccc4S(=O)(=O)C,17722738,17722737,COc1cc2c(cc1OC)ncn2c1cc(c(s1)C(=O)N)OCc1ccccc1S(=O)(=O)C
485,c1ccc(cc1)/C=C/C(=O)Nc2ccccc2F,17837989,17837988,O=C(Nc1ccccc1F)/C=C/c1ccccc1
486,c1ccc(cc1)C2=N/C(=C\c3cccnc3)/C(=O)O2,18182863,18182862,O=C1OC(=N/C/1=C\c1cccnc1)c1ccccc1
487,c1cc(ccc1/C=C/[N+](=O)[O-])O,18599552,18599551,Oc1ccc(cc1)/C=C/[N+](=O)[O-]
488,c1cc2cccnc2c(c1)NC(=O)c3cc(cnc3)Br,18893169,18893168,Brc1cncc(c1)C(=O)Nc1cccc2c1nccc2
489,c1ccc2c(c1)c(=O)[nH]c(n2)CCC(=O)Nc3ncc(s3)Cc4ccc(c(c4)F)F,18897105,18897104,O=C(Nc1ncc(s1)Cc1ccc(c(c1)F)F)CCc1nc2ccccc2c(=O)[nH]1
490,c1ccc(c(c1)NC(=O)c2ccc(o2)Cl)N3CCCCC3,18908671,18908670,Clc1ccc(o1)C(=O)Nc1ccccc1N1CCCCC1
491,COC(=O)c1c(ccs1)NC(=O)Cc2cccc3c2cccc3,18914628,18914627,COC(=O)c1sccc1NC(=O)Cc1cccc2c1cccc2
492,c1ccc(cc1)c2ccc(cc2)CSc3nnc(o3)c4ccc5c(c4)OCO5,19358826,19358825,c1ccc(cc1)c1ccc(cc1)CSc1nnc(o1)c1ccc2c(c1)OCO2
493,CCN(CC)CCNC(=O)c1c(c([nH]c1C)/C=C\2/c3cc(ccc3NC2=O)F)C,23296409,19231418,CCN(CCNC(=O)c1c(C)[nH]c(c1C)/C=C/1\C(=O)Nc2c1cc(F)cc2)CC
494,c1ccc(cc1)C(=O)NCC(=O)Nc2nc3ccccc3s2,23354217,23354216,O=C(Nc1nc2c(s1)cccc2)CNC(=O)c1ccccc1
495,COc1ccc2c(c1)sc(n2)NC(=O)Cc3ccccc3Cl,23551065,23551064,COc1ccc2c(c1)sc(n2)NC(=O)Cc1ccccc1Cl
496,c1cc(c(cc1N2CCOCC2)O)C=O,23740606,23740605,O=Cc1ccc(cc1O)N1CCOCC1
497,COc1ccc(cc1OC)CNC(=O)c2cc([nH]n2)c3ccccc3,23991783,23991782,COc1cc(CNC(=O)c2n[nH]c(c2)c2ccccc2)ccc1OC
498,Cc1ccccc1C(=O)c2ccc(cc2Cl)Nc3ccc(cc3N)Br,24587949,24587948,Brc1ccc(c(c1)N)Nc1ccc(c(c1)Cl)C(=O)c1ccccc1C
499,CC(C)n1c2c(c(n1)c3cc4cc(ccc4[nH]3)O)c(ncn2)N,24950791,24950790,Oc1ccc2c(c1)cc([nH]2)c1nn(c2c1c(N)ncn2)C(C)C
500,CS(=O)(=O)c1cccc(c1)CNc2c(cnc(n2)Nc3ccc4c(c3)CCC(=O)N4)C(F)(F)F,24950891,24950890,O=C1CCc2c(N1)ccc(c2)Nc1ncc(c(n1)NCc1cccc(c1)S(=O)(=O)C)C(F)(F)F
501,CC(C)(C)c1cc(n(n1)c2cccc(c2)N)NC(=O)Nc3cccc(c3Cl)Cl,25053801,25053800,O=C(Nc1cc(nn1c1cccc(c1)N)C(C)(C)C)Nc1cccc(c1Cl)Cl
502,c1cc(c(c(c1)Cl)Cl)c2ccc(o2)/C=C/3\C(=O)NC(=O)S3,25775213,25775212,Clc1c(cccc1Cl)c1ccc(o1)/C=C\1/SC(=O)NC1=O
503,c1cc(ccc1c2ccc(o2)/C=C/3\C(=O)NC(=O)S3)Br,25775227,25775226,O=C1S/C(=C/c2ccc(o2)c2ccc(cc2)Br)/C(=O)N1
504,c1cc(c(cc1Cl)Cl)c2ccc(o2)/C=C/3\C(=O)NC(=O)S3,25775229,25775228,O=C1S/C(=C/c2ccc(o2)c2ccc(cc2Cl)Cl)/C(=O)N1
505,c1cc(c(cc1c2ccc(o2)/C=C/3\C(=O)NC(=O)S3)Cl)F,25775231,25775230,O=C1S/C(=C/c2ccc(o2)c2ccc(c(c2)Cl)F)/C(=O)N1
506,c1cc(c(cc1/C=C/2\C(=O)NC(=O)S2)Cl)Cl,25775241,25775240,O=C1NC(=O)/C(=C\c2ccc(c(c2)Cl)Cl)/S1
507,COc1cc(cc(c1O)OC)/C=C/2\C(=O)NC(=O)S2,25776721,25776720,COc1cc(/C=C\2/SC(=O)NC2=O)cc(c1O)OC
508,c1cc(cc(c1)OCc2ccc(cc2Cl)Cl)/C=C\3/C(=O)NC(=O)S3,25785783,25785782,O=C1NC(=O)/C(=C/c2cccc(c2)OCc2ccc(cc2Cl)Cl)/S1
509,c1cc(cnc1)/C=C\2/C(=O)OC(=N2)c3ccc(cc3)Cl,25788371,25788370,Clc1ccc(cc1)C1=N/C(=C\c2cccnc2)/C(=O)O1
510,Cc1cccc(c1)C2=N/C(=C\c3cccnc3)/C(=O)O2,25792607,25792606,Cc1cccc(c1)C1=N/C(=C\c2cccnc2)/C(=O)O1
511,CCc1ccc(cc1)/C=C\2/C(=O)NC(=O)S2,25801503,25801502,CCc1ccc(cc1)/C=C/1\SC(=O)NC1=O
512,c1cc(cc(c1)Br)c2ccc(o2)/C=C/3\C(=O)NC(=O)S3,25824419,25824418,O=C1NC(=O)/C(=C\c2ccc(o2)c2cccc(c2)Br)/S1
513,c1ccc2c(c1)/C(=C/Nc3ccc(cc3)S(=O)(=O)N)/C(=O)N2,25830577,25830576,O=C1Nc2c(/C/1=C/Nc1ccc(cc1)S(=O)(=O)N)cccc2
514,c1cc(cc(c1)Br)/C=C\2/C(=O)NC(=O)S2,25849195,25849194,O=C1NC(=O)/C(=C/c2cccc(c2)Br)/S1
515,c1cc(c(cc1c2ccc(o2)/C=C/3\C(=O)NC(=O)S3)Cl)Cl,25857006,25857005,O=C1S/C(=C/c2ccc(o2)c2ccc(c(c2)Cl)Cl)/C(=O)N1
516,c1c(c(cc2c1OCO2)Br)/C=C/3\C(=O)NC(=O)S3,25857338,25857337,Brc1cc2OCOc2cc1/C=C\1/SC(=O)NC1=O
517,Cc1ccc(c(c1)Br)c2ccc(o2)/C=C/3\C(=O)NC(=O)S3,25884764,25884763,O=C1S/C(=C/c2ccc(o2)c2ccc(cc2Br)C)/C(=O)N1
518,c1ccc(cc1)c2n/c(=N\c3ccccc3)/sn2c4ccccc4,25885262,25885261,c1ccc(cc1)/N=c/1\nc(n(s1)c1ccccc1)c1ccccc1
519,Cc1ccc(o1)/C=C/C(=O)Nc2c(c3c(s2)CCCC3)C(=O)N,25901441,25901440,Cc1ccc(o1)/C=C/C(=O)Nc1sc2c(c1C(=O)N)CCCC2
520,CCOc1ccc(cc1)/C=C\2/C(=O)N(C(=O)S2)CCN,25915218,25915217,NCCN1C(=O)S/C(=C\c2ccc(cc2)OCC)/C1=O
521,CSc1ccc(cc1)/C=C\2/C(=O)NC(=O)N2,25929959,25929958,CSc1ccc(cc1)/C=C/1\NC(=O)NC1=O
522,c1cc(ccc1/C=C\2/C(=O)NC(=O)S2)Br,26089200,26089199,O=C1NC(=O)S/C/1=C\c1ccc(cc1)Br
523,COc1ccc(cc1OC)/C=C\2/C(=O)NC(=O)S2,26089210,26089209,COc1cc(ccc1OC)/C=C/1\SC(=O)NC1=O
524,CCOc1ccc(cc1)/C=C\2/C(=O)NC(=O)S2,26089236,26089235,CCOc1ccc(cc1)/C=C/1\SC(=O)NC1=O
525,Cc1ccc(cc1)/C=C\2/C(=O)NC(=O)S2,26089242,26089241,O=C1NC(=O)S/C/1=C\c1ccc(cc1)C
526,c1cc(cc(c1)F)/C=C\2/C(=O)NC(=O)S2,26318033,26318032,O=C1NC(=O)/C(=C/c2cccc(c2)F)/S1
527,c1ccc(c(c1)/C=C\2/C(=O)NC(=O)S2)F,26320237,26320236,O=C1NC(=O)/C(=C/c2ccccc2F)/S1
528,c1cc2c(cc1Br)c(c[nH]2)/C=C\3/C(=O)NC(=O)N3,26328012,26328011,Brc1cc2c(/C=C/3\NC(=O)NC3=O)c[nH]c2cc1
529,c1cc(oc1)/C=C/C(=O)Nc2c(c3c(s2)CCCC3)C(=O)N,26455740,26455739,O=C(Nc1sc2c(c1C(=O)N)CCCC2)/C=C/c1ccco1
530,CCc1[nH]c(c(n1)C)/C=C\2/c3ccccc3NC2=O,26484926,26484925,CCc1nc(c([nH]1)/C=C/1\C(=O)Nc2c1cccc2)C
531,c1ccc(cc1)c2c(c[nH]n2)/C=C\3/c4ccccc4NC3=O,26484953,26484952,O=C1Nc2c(/C/1=C/c1c[nH]nc1c1ccccc1)cccc2
532,c1ccc2c(c1)/C(=C/c3ccco3)/C(=O)N2,26709683,26709682,O=C1Nc2c(/C/1=C/c1ccco1)cccc2
533,COc1cc(ccc1OC(=O)c2ccccc2)/C=C/[N+](=O)[O-],26807249,26807248,COc1cc(ccc1OC(=O)c1ccccc1)/C=C/[N+](=O)[O-]
534,CCOc1ccc(cc1)/C=C/2\C(=O)N(C(=O)S2)CCN,26816148,26756268,NCCN1C(=O)S/C(=C/c2ccc(cc2)OCC)/C1=O
535,COc1cc(cc(c1O)Cl)/C=C\2/c3cc(ccc3NC2=O)Br,27017427,27017426,COc1cc(/C=C/2\C(=O)Nc3c2cc(Br)cc3)cc(c1O)Cl
536,COc1ccc(c(c1)Br)C2=N/C(=C\c3cccnc3)/C(=O)O2,27198800,27198799,COc1ccc(c(c1)Br)C1=N/C(=C\c2cccnc2)/C(=O)O1
537,c1ccc2c(c1)/C(=C/c3ccc(cc3)O)/C(=O)N2,27210622,27210621,Oc1ccc(cc1)/C=C/1\C(=O)Nc2c1cccc2
538,c1ccc2c(c1)/C(=C/c3cc(c(c(c3)Br)O)Br)/C(=O)N2,27338300,27338299,O=C1Nc2c(/C/1=C/c1cc(Br)c(c(c1)Br)O)cccc2
539,c1cnccc1c2cc3c([nH]2)CCNC3=O,27345107,24950883,O=C1NCCc2c1cc([nH]2)c1ccncc1
540,c1ccc(c(c1)Nc2c3c([nH]cn3)nc(n2)N)O,27459608,27459607,Nc1nc(Nc2ccccc2O)c2c(n1)[nH]cn2
541,COc1cc(cc(c1)OC)Nc2c3cc(c(cc3ncn2)OC)OC,27463320,27463319,COc1cc(OC)cc(c1)Nc1ncnc2c1cc(OC)c(c2)OC
542,Cc1ccccc1C(=O)c2cc([nH]c2)C(=O)NCc3ccco3,27504343,27504342,Cc1ccccc1C(=O)c1c[nH]c(c1)C(=O)NCc1ccco1
543,Cc1ccccc1C(=O)c2cc([nH]c2)C(=O)NCc3ccccc3OC,27504361,27504360,COc1ccccc1CNC(=O)c1[nH]cc(c1)C(=O)c1ccccc1C
544,Cc1ccc(cc1)Oc2ccc(cc2)C(=O)NCc3ccncc3,27507344,27507343,Cc1ccc(cc1)Oc1ccc(cc1)C(=O)NCc1ccncc1
545,CC(C)(C)n1c2c(c(n1)Cc3cccc4c3cccc4)c(ncn2)N,27515870,27515869,Nc1ncnc2c1c(Cc1cccc3c1cccc3)nn2C(C)(C)C
546,Cc1ccc(cc1Nc2nc(cs2)c3cccnc3)NC(=O)c4ccc(cc4)CN5CCN(CC5)C,27521649,27521648,CN1CCN(CC1)Cc1ccc(cc1)C(=O)Nc1ccc(c(c1)Nc1scc(n1)c1cccnc1)C
547,COc1ccc(cc1NCC(=O)O)CS(=O)(=O)/C=C/c2c(cc(cc2OC)OC)OC,27528435,27528434,COc1cc(OC)cc(c1/C=C/S(=O)(=O)Cc1ccc(c(c1)NCC(=O)O)OC)OC
548,c1ccc(c(c1)C(=O)Nc2ccc(cc2)Cl)NCc3ccncc3,28183501,28183500,Clc1ccc(cc1)NC(=O)c1ccccc1NCc1ccncc1
549,COc1ccc(cc1)COc2ccc(cc2OC)Cc3cnc(nc3N)N,28183660,28183659,COc1cc(ccc1OCc1ccc(cc1)OC)Cc1cnc(nc1N)N
550,c1ccc2c(c1)c3cccc(c3s2)c4cccc5c4oc(cc5=O)N6CCOCC6,28295331,28295330,O=c1cc(oc2c1cccc2c1cccc2c1sc1c2cccc1)N1CCOCC1
551,C[C@@H]1Cc2cc3c(c(c2-c4c(cc(c(c4OC)OC)OC)C[C@@H]1C)OC)OCO3,29269019,29269018,COc1cc2C[C@H](C)[C@H](C)Cc3c(c2c(c1OC)OC)c(OC)c1c(c3)OCO1
552,c1c[nH]c2c1cc(cn2)c3c4c(ncnc4n(n3)C5CCCC5)N,29371307,29371306,Nc1ncnc2c1c(nn2C1CCCC1)c1cnc2c(c1)cc[nH]2
553,c1ccc-2c(c1)Cc3c2[nH]nc3c4cccs4,29488902,29488901,c1csc(c1)c1n[nH]c2c1Cc1c2cccc1
554,c1ccc2c(c1)Sc3cccc(c3S2)c4cc(=O)cc(o4)N5CCOCC5,29548605,29548604,O=c1cc(oc(c1)c1cccc2c1Sc1ccccc1S2)N1CCOCC1
555,c1cc(sc1)CC(=O)Nc2c(ccs2)C(=O)N,29604795,29604794,O=C(Nc1sccc1C(=O)N)Cc1cccs1
556,c1ccc(cc1)c2[nH]c(c(n2)c3ccc(c(c3)O)Cl)c4ccncc4,29703119,29703118,Oc1cc(ccc1Cl)c1nc([nH]c1c1ccncc1)c1ccccc1
557,Cc1cccc(n1)c2c([nH]c(n2)C(C)(C)C)c3ccc4c(c3)nccn4,29703125,29703124,Cc1cccc(n1)c1nc([nH]c1c1ccc2c(c1)nccn2)C(C)(C)C
558,c1ccc(cc1)c2cc3c(c[nH]c3nc2)c4ccc(c(c4)C5CCCC5)C(=O)O,29703212,29703211,OC(=O)c1ccc(cc1C1CCCC1)c1c[nH]c2c1cc(cn2)c1ccccc1
559,c1cc(ccc1Nc2nc3c(c(n2)OCC4CCCCC4)nc[nH]3)S(=O)(=O)N,29913898,29913897,NS(=O)(=O)c1ccc(cc1)Nc1nc(OCC2CCCCC2)c2c(n1)[nH]cn2
560,c1cc(c(c(c1)F)NC(=S)n2c(nc(n2)Nc3ccc(cc3)S(=O)(=O)N)N)F,29913900,29913899,Fc1cccc(c1NC(=S)n1nc(nc1N)Nc1ccc(cc1)S(=O)(=O)N)F
561,CCN(CC)C(=O)c1ccc(cc1)Nc2nc3c(c(n2)OCC4CCCCC4)nc[nH]3,29913968,29913967,CCN(C(=O)c1ccc(cc1)Nc1nc(OCC2CCCCC2)c2c(n1)[nH]cn2)CC
562,c1cc(cc(c1)Nc2cc(ncn2)Nc3cccc(c3)NC(=O)C4CC4)C(F)(F)F,29914017,29914016,O=C(C1CC1)Nc1cccc(c1)Nc1ncnc(c1)Nc1cccc(c1)C(F)(F)F
563,Cc1ccc2c(c1)n3c(cnc3c(n2)NCCN)C,29914240,535541,NCCNc1nc2ccc(cc2n2c1ncc2C)C
564,c1cc(cnc1)C(=O)Nc2cc(cc3c2[nH]c4c3ccnc4)Cl,29914243,13733480,Clc1cc(NC(=O)c2cccnc2)c2c(c1)c1ccncc1[nH]2
565,Cc1cncc2c1c(ccc2)S(=O)(=O)N3CCCNC[C@@H]3C,29914484,29914483,C[C@H]1CNCCCN1S(=O)(=O)c1cccc2c1c(C)cnc2
566,Cc1cc(no1)NC(=O)Nc2ccc(cc2Cl)Oc3ccnc4c3cc(c(c4)OC)OC,29914599,29914598,COc1cc2c(ccnc2cc1OC)Oc1ccc(c(c1)Cl)NC(=O)Nc1noc(c1)C
567,c1ccc(cc1)C(=O)c2ccc3c(c2)nc([nH]3)N,29916614,29916613,O=C(c1ccc2c(c1)nc([nH]2)N)c1ccccc1
568,COc1ccc(cc1OC)Nc2nc3c(c(n2)N4CCOCC4)nc[nH]3,29925813,29925812,COc1cc(ccc1OC)Nc1nc(N2CCOCC2)c2c(n1)[nH]cn2
569,CCOc1ccc(cc1)CC(=O)Nc2c(ccs2)C(=O)N,30140055,30140054,CCOc1ccc(cc1)CC(=O)Nc1sccc1C(=O)N
570,c1ccc2c(c1)nc(o2)SCC(=O)Nc3ccc(cc3)n4cnnn4,30149417,30149416,O=C(Nc1ccc(cc1)n1cnnn1)CSc1nc2c(o1)cccc2
571,c1ccnc(c1)c2c(c3n(n2)CCC3)c4ccnc5c4ccc(c5)O,30151569,30151568,Oc1ccc2c(c1)nccc2c1c2CCCn2nc1c1ccccn1
572,Cc1ccc(cc1S(=O)(=O)N)Nc2nccc(n2)N(C)c3ccc4c(n(nc4c3)C)C,30151586,30151585,CN(c1ccc2c(c1)nn(c2C)C)c1ccnc(n1)Nc1ccc(c(c1)S(=O)(=O)N)C
573,c1c(cc(c(c1F)COc2c(c(sn2)NC(=O)NCCCCN3CCCC3)C(=O)N)F)Br,30155425,30155424,O=C(Nc1snc(c1C(=O)N)OCc1c(F)cc(cc1F)Br)NCCCCN1CCCC1
574,CS(=O)(=O)N1CCN(CC1)Cc2cc3c(s2)c(nc(n3)c4cccc5c4cn[nH]5)N6CCOCC6,30156208,30156207,CS(=O)(=O)N1CCN(CC1)Cc1cc2c(s1)c(nc(n2)c1cccc2c1cn[nH]2)N1CCOCC1
575,Cc1c(c(no1)c2ccccc2)c3ccnc(n3)NC(=O)C,30157201,30157200,CC(=O)Nc1nccc(n1)c1c(C)onc1c1ccccc1
576,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@H](O2)O[C@]3([C@H]([C@@H]([C@H](O3)CO)O)O)CO)O)O)O)O)O)O)O,30316231,712584,OC[C@H]1O[C@@]([C@H]([C@@H]1O)O)(CO)O[C@H]1O[C@H](CO[C@H]2O[C@H](CO)[C@@H]([C@@H]([C@H]2O)O)O)[C@H]([C@@H]([C@H]1O)O)O
577,c1ccc(cc1)Nc2cncc(n2)Cl,30422778,30422777,Clc1cncc(n1)Nc1ccccc1
578,c1cc2cnccc2c(c1)S(=O)(=O)NCCN,30497434,476103,NCCNS(=O)(=O)c1cccc2c1ccnc2
579,COc1cc(cc(c1OC)OC)Nc2c3cc(c(cc3ncn2)OC)OC,30510876,30510875,COc1cc2ncnc(c2cc1OC)Nc1cc(OC)c(c(c1)OC)OC
580,Cc1cc([nH]c1/C=C/2\c3ccccc3NC2=O)C,30513279,30513278,O=C1Nc2c(/C/1=C\c1[nH]c(cc1C)C)cccc2
581,c1ccc2c(c1)c(ncn2)NCc3ccc(cc3)Cl,30719859,30719858,Clc1ccc(cc1)CNc1ncnc2c1cccc2
582,CC(C)[C@H]1C(=O)N[C@@H](Cc2c[nH]c3c2c(ccc3)N1C)CO,31206135,31206134,OC[C@H]1NC(=O)[C@H](C(C)C)N(c2c3c(C1)c[nH]c3ccc2)C
583,CCN(CC)CCCCNc1ncc2cc(c(nc2n1)NC(=O)NC(C)(C)C)c3c(cccc3Cl)Cl,31206169,31206168,CCN(CCCCNc1ncc2c(n1)nc(c(c2)c1c(Cl)cccc1Cl)NC(=O)NC(C)(C)C)CC
584,c1cc(c(cc1I)F)Nc2c(ccc(c2F)F)C(=O)NOC[C@H](CO)O,31209158,31209157,OC[C@@H](CONC(=O)c1ccc(c(c1Nc1ccc(cc1F)I)F)F)O
585,Cn1c2c(cc(c1=O)c3c(cccc3Cl)Cl)cnc(n2)Nc4ccc(cc4)N5CCOCC5,31217069,31217068,Clc1cccc(c1c1cc2cnc(nc2n(c1=O)C)Nc1ccc(cc1)N1CCOCC1)Cl
586,Cn1cc(c2c1cccc2)C3=C(C(=O)NC3=O)c4cn(c5c4cccc5)C6CCN(CC6)Cc7ccccn7,31225824,31225823,O=C1NC(=O)C(=C1c1cn(c2c1cccc2)C1CCN(CC1)Cc1ccccn1)c1cn(c2c1cccc2)C
587,CCN(CC)CCOc1ccc(cc1)Nc2ncc3cc(c(=O)n(c3n2)C)c4c(cccc4Cl)Cl,31227714,31227713,CCN(CCOc1ccc(cc1)Nc1ncc2c(n1)n(C)c(=O)c(c2)c1c(Cl)cccc1Cl)CC
588,CCN(CCCOc1ccc2c(c1)ncnc2Nc3cc([nH]n3)CC(=O)Nc4cccc(c4)F)CCOP(=O)(O)O,31229305,31229304,CCN(CCOP(=O)(O)O)CCCOc1ccc2c(c1)ncnc2Nc1n[nH]c(c1)CC(=O)Nc1cccc(c1)F
589,Cc1cc2c([nH]1)ccc(c2F)Oc3c4c(c(cn4ncn3)OC[C@@H](C)O)C,31229562,31229561,C[C@H](COc1cn2c(c1C)c(ncn2)Oc1ccc2c(c1F)cc([nH]2)C)O
590,CN1CCN(CC1)c2ccc(cc2)C(=O)Nc3c4c([nH]n3)CN(C4)C(=O)[C@@H](c5ccccc5)OC,31229903,31229902,CO[C@@H](C(=O)N1Cc2c(C1)[nH]nc2NC(=O)c1ccc(cc1)N1CCN(CC1)C)c1ccccc1
591,CN1CCN(CC1)c2ccc3c(c2)[nH]c(n3)c4c(c5c(cccc5F)[nH]c4=O)N,31230347,31230346,CN1CCN(CC1)c1ccc2c(c1)[nH]c(n2)c1c(=O)[nH]c2c(c1N)c(F)ccc2
592,COc1cccc(c1C2=NCc3cnc(nc3-c4c2cc(cc4)Cl)Nc5ccc(c(c5)OC)C(=O)O)F,31231103,31231102,COc1cccc(c1C1=NCc2c(c3c1cc(Cl)cc3)nc(nc2)Nc1ccc(c(c1)OC)C(=O)O)F
593,c1cc(c(c(c1)F)C2=NCc3cnc(nc3-c4c2cc(cc4)Cl)Nc5ccc(cc5)C(=O)O)F,31231105,31231104,Clc1ccc2c(c1)C(=NCc1c2nc(nc1)Nc1ccc(cc1)C(=O)O)c1c(F)cccc1F
594,CNC(=O)c1cc(ccn1)Oc2ccc(c(c2)F)NC(=O)Nc3ccc(c(c3)C(F)(F)F)Cl,31231676,31231675,CNC(=O)c1nccc(c1)Oc1ccc(c(c1)F)NC(=O)Nc1ccc(c(c1)C(F)(F)F)Cl
595,c1ccc2c(c1)c(c[nH]2)C3=C(C(=O)NC3=O)c4cn(c5c4cccc5)CCCN,31239622,1985733,NCCCn1cc(c2c1cccc2)C1=C(C(=O)NC1=O)c1c[nH]c2c1cccc2
596,Cn1cnc2c1cc3c(c2)c(ncn3)Nc4cccc(c4)Br,31239677,31239676,Brc1cccc(c1)Nc1ncnc2c1cc1ncn(c1c2)C
597,CCC(=O)Nc1ccc2c(c1)c(ncn2)Nc3cccc(c3)Br,31239681,31239680,CCC(=O)Nc1ccc2c(c1)c(ncn2)Nc1cccc(c1)Br
598,c1cc(ccc1c2c(n(cn2)C3CCNCC3)c4ccnc(n4)N)F,31239682,1988901,Nc1nccc(n1)c1n(cnc1c1ccc(cc1)F)C1CCNCC1
599,c1cc(cc(c1)I)CSc2nnc(o2)c3ccncc3,31239701,31239700,Ic1cccc(c1)CSc1nnc(o1)c1ccncc1
600,COc1ccc(cc1OC)c2cc3nccn3c(n2)Nc4c(cccn4)C(=O)N,31239754,26951469,COc1cc(ccc1OC)c1nc(Nc2ncccc2C(=O)N)n2c(c1)ncc2
601,c1ccc2c(c1)c3ccnc(c3[nH]2)C4=C[C@]5(CC/C=C\CCCCN6CC[C@@H]4[C@]7(C6)[C@H]5N8CCCCC=C[C@H]8C7)O,31240007,31240006,O[C@@]12CC/C=C\CCCCN3C[C@]4([C@H]2N2CCCCC=C[C@H]2C4)[C@H](C(=C1)c1nccc2c1[nH]c1c2cccc1)CC3
602,c1ccc(c(c1)C(=O)Nc2cccc(c2)C(F)(F)F)NCc3ccncc3,31240837,31240836,O=C(c1ccccc1NCc1ccncc1)Nc1cccc(c1)C(F)(F)F
603,COc1c(cc2c(c1O)c(=O)cc(o2)c3ccccc3)O,31430372,31430371,COc1c(O)cc2c(c1O)c(=O)cc(o2)c1ccccc1
604,Cn1cc(c2c1cccc2)C3=C(C(=O)NC3=O)c4cn(c5c4cccc5)CCCSC(=N)N,31503802,1934396,NC(=N)SCCCn1cc(c2c1cccc2)C1=C(C(=O)NC1=O)c1cn(c2c1cccc2)C
605,c1cc(c(c(c1)F)N(c2ccc(c(n2)c3ccc(cc3F)F)C(=O)N)C(=O)N)F,31507496,31507495,Fc1ccc(c(c1)F)c1nc(ccc1C(=O)N)N(c1c(F)cccc1F)C(=O)N
606,c1cc2c(cc1O)c3c(s2)C(=O)NCCS3,31507508,31507507,Oc1cc2c3SCCNC(=O)c3sc2cc1
607,c1cc(c(c(c1)F)C(=O)n2c(nc(n2)Nc3ccc(cc3)S(=O)(=O)N)N)F,31507550,31507549,Fc1cccc(c1C(=O)n1nc(nc1N)Nc1ccc(cc1)S(=O)(=O)N)F
608,c1cc(cc(c1)Cl)NC(=O)Nc2ncc(s2)CCNc3c4c(ccs4)ncn3,31507552,31507551,O=C(Nc1ncc(s1)CCNc1ncnc2c1scc2)Nc1cccc(c1)Cl
609,c1cc2c(cc1CN3CCOCC3)nc([nH]2)c4c(c[nH]n4)NC(=O)NC5CC5,31507554,31507553,O=C(Nc1c[nH]nc1c1nc2c([nH]1)ccc(c2)CN1CCOCC1)NC1CC1
610,Cc1c(sc(n1)N)c2ccnc(n2)Nc3ccc(cc3)N4CCOCC4,31507556,31507555,Nc1nc(c(s1)c1ccnc(n1)Nc1ccc(cc1)N1CCOCC1)C
611,Cn1c2c(cc(c1=O)c3c(cccc3Cl)Cl)cnc(n2)Nc4cccc(c4)SC,31507558,31507557,CSc1cccc(c1)Nc1ncc2c(n1)n(C)c(=O)c(c2)c1c(Cl)cccc1Cl
612,Cn1c2c(cc(c1=O)c3c(cccc3Cl)Cl)cnc(n2)Nc4cccc(c4)C(=O)O,31507560,31507559,Clc1cccc(c1c1cc2cnc(nc2n(c1=O)C)Nc1cccc(c1)C(=O)O)Cl
